accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
PX815265.1	A/Canada Goose/IL/25-025605-001-original/2025	H5N1	2025-09-18	Branta canadensis	8853	avian	Anseriformes	USA: IL	North America		1704
PX815465.1	A/Canada Goose/OH/25-025982-001-original/2025	H5N1	2025-09-18	Branta canadensis	8853	avian	Anseriformes	USA: OH	North America		1704
PX807463.1	A/Canada Goose/SD/25-025753-001-original/2025	H5N1	2025-09-18	Branta canadensis	8853	avian	Anseriformes	USA: SD	North America		1704
PX596335.1	A/Gallus gallus/Estado de Mexico/CPA-17739-25/2025	H5N2	2025-09-18	Gallus gallus	9031	avian	Galliformes	Mexico: Estado de Mexico	North America		1740
PX808031.1	A/Mallard Duck/IA/25-025401-001-original/2025	H5N1	2025-09-18	Anas platyrhynchos	8839	avian	Anseriformes	USA: IA	North America		1704
PX813051.1	A/Mallard Duck/MI/25-025970-013-original/2025	H5N1	2025-09-18	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX816233.1	A/Mallard Duck/MI/25-025970-019-original/2025	H5N1	2025-09-18	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX816305.1	A/Mallard Duck/MN/25G01390-001-original/2025	H5N1	2025-09-18	Anas platyrhynchos	8839	avian	Anseriformes	USA: MN	North America		1704
PX825102.1	A/Mallard Duck/OH/25-025982-002-original/2025	H5N1	2025-09-18	Anas platyrhynchos	8839	avian	Anseriformes	USA: OH	North America		1704
PX823510.1	A/Red-tailed Hawk/MT/25G01678-001-original/2025	H5N1	2025-09-18	Buteo jamaicensis	56263	avian	Accipitriformes	USA: MT	North America		1704
PX822997.1	A/Turkey Vulture/CO/25-025742-001-original/2025	H5N1	2025-09-18	Cathartes aura	43455	avian	Accipitriformes	USA: CO	North America		1704
PX809055.1	A/Whooping Crane/WI/25-025495-001-original/2025	H5N1	2025-09-18	Grus americana	9117	avian	Gruiformes	USA: WI	North America		1704
PX809071.1	A/Wood Duck/MI/25-025965-001-original/2025	H5N1	2025-09-18	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX820140.1	A/Wood Duck/MI/25-025965-005-original/2025	H5N1	2025-09-18	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX817193.1	A/Wood Duck/MI/25-025965-006-original/2025	H5N1	2025-09-18	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX820148.1	A/Wood Duck/MI/25-025965-009-original/2025	H5N1	2025-09-18	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX809079.1	A/Wood Duck/MI/25-025965-011-original/2025	H5N1	2025-09-18	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX817201.1	A/Wood Duck/MI/25-025965-012-original/2025	H5N1	2025-09-18	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX823061.1	A/Wood Duck/MI/25-025966-004-original/2025	H5N1	2025-09-18	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX825934.1	A/Wood Duck/MI/25-025966-008-original/2025	H5N1	2025-09-18	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX809087.1	A/Wood Duck/MI/25-025966-009-original/2025	H5N1	2025-09-18	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX809095.1	A/Wood Duck/MI/25-025966-010-original/2025	H5N1	2025-09-18	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX820156.1	A/Wood Duck/MI/25-025966-014-original/2025	H5N1	2025-09-18	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX820164.1	A/Wood Duck/MI/25-025967-001-original/2025	H5N1	2025-09-18	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX825942.1	A/Wood Duck/MI/25-025970-032-original/2025	H5N1	2025-09-18	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX821253.1	A/Canada Goose/IL/25-025605-002-original/2025	H5N1	2025-09-19	Branta canadensis	8853	avian	Anseriformes	USA: IL	North America		1704
PX815273.1	A/Canada Goose/IL/25-025606-001-original/2025	H5N1	2025-09-19	Branta canadensis	8853	avian	Anseriformes	USA: IL	North America		1704
PX818308.1	A/Canada Goose/IL/25-025606-002-original/2025	H5N1	2025-09-19	Branta canadensis	8853	avian	Anseriformes	USA: IL	North America		1704
PX818316.1	A/Canada Goose/IL/25-025606-003-original/2025	H5N1	2025-09-19	Branta canadensis	8853	avian	Anseriformes	USA: IL	North America		1704
PX824134.1	A/Canada Goose/MN/25-025986-001-original/2025	H5N1	2025-09-19	Branta canadensis	8853	avian	Anseriformes	USA: MN	North America		1704
PX748615.1	A/Domestic Cat/CA/25-025503-001-original/2025	H5N1	2025-09-19	Felis catus	9685	non-human mammal	Carnivora	USA: CA	North America		1704
PX748623.1	A/Domestic Cat/CA/25-025508-001-original/2025	H5N1	2025-09-19	Felis catus	9685	non-human mammal	Carnivora	USA: CA	North America		1704
PX809800.1	A/Mallard Duck/MI/25-025968-001-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX809808.1	A/Mallard Duck/MI/25-025968-003-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX822245.1	A/Mallard Duck/MI/25-025968-006-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX822253.1	A/Mallard Duck/MI/25-025968-007-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX822261.1	A/Mallard Duck/MI/25-025968-008-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX808271.1	A/Mallard Duck/MI/25-025968-009-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX808279.1	A/Mallard Duck/MI/25-025968-010-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX813035.1	A/Mallard Duck/MI/25-025968-011-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX816209.1	A/Mallard Duck/MI/25-025968-014-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX816217.1	A/Mallard Duck/MI/25-025968-016-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX813043.1	A/Mallard Duck/MI/25-025968-018-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX824990.1	A/Mallard Duck/MI/25-025968-019-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX816225.1	A/Mallard Duck/MI/25-025968-020-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX820573.1	A/Owl/UT/25-025741-002-original/2025	H5N1	2025-09-19	Strigidae	30459	avian	Strigiformes	USA: UT	North America		1704
PX816769.1	A/Peregrine Falcon/MN/25-025991-002-original/2025	H5N1	2025-09-19	Falco peregrinus	8954	avian	Falconiformes	USA: MN	North America		1704
PX809944.1	A/Wild Turkey/CO/25-025866-001-original/2025	H5N1	2025-09-19	Meleagris gallopavo	9103	avian	Galliformes	USA: CO	North America		1704
PX817257.1	A/blue-winged Teal/KS/25-025974-001-original/2025	H5N1	2025-09-19	Spatula discors	75842	avian	Anseriformes	USA: KS	North America		1704
PX826054.1	A/blue-winged Teal/KS/25-025976-001-original/2025	H5N1	2025-09-19	Spatula discors	75842	avian	Anseriformes	USA: KS	North America		1704
PX813939.1	A/blue-winged Teal/KS/25-025977-006-original/2025	H5N1	2025-09-19	Spatula discors	75842	avian	Anseriformes	USA: KS	North America		1704
PX811267.1	A/wild duck/UT/25-025741-001-original/2025	H5N1	2025-09-19	Anas platyrhynchos	8839	avian	Anseriformes	USA: UT	North America		1704
PX815289.1	A/Canada Goose/IL/25-025857-001-original/2025	H5N1	2025-09-20	Branta canadensis	8853	avian	Anseriformes	USA: IL	North America		1704
PX818324.1	A/Canada Goose/IL/25-025860-001-original/2025	H5N1	2025-09-20	Branta canadensis	8853	avian	Anseriformes	USA: IL	North America		1704
PX821437.1	A/Cinnamon Teal/TX/25G01295-012-original/2025	H5N1	2025-09-20	Spatula cyanoptera	75840	avian	Anseriformes	USA: TX	North America		1704
PX815297.1	A/Canada Goose/IL/25-025858-001-original/2025	H5N1	2025-09-21	Branta canadensis	8853	avian	Anseriformes	USA: IL	North America		1704
PX807239.1	A/Canada Goose/IL/25-025861-001-original/2025	H5N1	2025-09-21	Branta canadensis	8853	avian	Anseriformes	USA: IL	North America		1704
PX749543.1	A/Turkey/MN/25-025502-001-original/2025	H5N1	2025-09-21	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX749551.1	A/Turkey/MN/25-025502-002-original/2025	H5N1	2025-09-21	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX749559.1	A/Turkey/MN/25-025502-003-original/2025	H5N1	2025-09-21	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX820829.1	A/American blue-winged Teal/LA/25G01386-001-original/2025	H5N1	2025-09-22					USA: LA	North America		1704
PX814913.1	A/American blue-winged Teal/LA/25G01386-002-original/2025	H5N1	2025-09-22					USA: LA	North America		1704
PX820837.1	A/American blue-winged Teal/LA/25G01386-003-original/2025	H5N1	2025-09-22					USA: LA	North America		1704
PX806847.1	A/American blue-winged Teal/LA/25G01386-004-original/2025	H5N1	2025-09-22					USA: LA	North America		1704
PX806855.1	A/American blue-winged Teal/LA/25G01386-005-original/2025	H5N1	2025-09-22					USA: LA	North America		1704
PX818076.1	A/Black Vulture/OH/25-026070-001-original/2025	H5N1	2025-09-22	Aegypius monachus	8959	avian	Accipitriformes	USA: OH	North America		1704
PX807095.1	A/Black Vulture/OH/25-026070-002-original/2025	H5N1	2025-09-22	Aegypius monachus	8959	avian	Accipitriformes	USA: OH	North America		1704
PX821117.1	A/Black Vulture/OH/25-026070-003-original/2025	H5N1	2025-09-22	Aegypius monachus	8959	avian	Accipitriformes	USA: OH	North America		1704
PX818084.1	A/Black Vulture/OH/25-026070-004-original/2025	H5N1	2025-09-22	Aegypius monachus	8959	avian	Accipitriformes	USA: OH	North America		1704
PX821125.1	A/Black Vulture/OH/25-026070-005-original/2025	H5N1	2025-09-22	Aegypius monachus	8959	avian	Accipitriformes	USA: OH	North America		1704
PX815281.1	A/Canada Goose/IL/25-025856-001-original/2025	H5N1	2025-09-22	Branta canadensis	8853	avian	Anseriformes	USA: IL	North America		1704
PX815369.1	A/Canada Goose/MI/25-025951-001-original/2025	H5N1	2025-09-22	Branta canadensis	8853	avian	Anseriformes	USA: MI	North America		1704
PX815377.1	A/Canada Goose/MI/25-025951-002-original/2025	H5N1	2025-09-22	Branta canadensis	8853	avian	Anseriformes	USA: MI	North America		1704
PX823358.1	A/Great horned Owl/WA/25G01455-001-original/2025	H5N1	2025-09-22	Bubo virginianus	56268	avian	Strigiformes	USA: WA	North America		1704
PX819132.1	A/Mallard Duck/IL/25-025855-001-original/2025	H5N1	2025-09-22	Anas platyrhynchos	8839	avian	Anseriformes	USA: IL	North America		1704
PX662380.1	A/Mute Swan/Germany-BY/2025AI04202/2025	H5N1	2025-09-22	Cygnus olor	8869	avian	Anseriformes	Germany: Germany-BY	Europe		1751
PX811259.1	A/Turkey Vulture/UT/25-025983-001-original/2025	H5N1	2025-09-22	Cathartes aura	43455	avian	Accipitriformes	USA: UT	North America		1704
PX806607.1	A/Turkey Vulture/UT/25-025984-001-original/2025	H5N1	2025-09-22	Cathartes aura	43455	avian	Accipitriformes	USA: UT	North America		1704
PX749935.1	A/Turkey/SD/25-025656-002-original/2025	H5N1	2025-09-22	Meleagris gallopavo	9103	avian	Galliformes	USA: SD	North America		1704
PX750143.1	A/cattle/CA/25-026033-001-original/2025	H5N1	2025-09-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: CA	North America		1704
PX750151.1	A/cattle/CA/25-026033-002-original/2025	H5N1	2025-09-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: CA	North America		1704
PX750159.1	A/cattle/CA/25-026033-003-original/2025	H5N1	2025-09-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: CA	North America		1704
PX750167.1	A/cattle/CA/25-026034-001-original/2025	H5N1	2025-09-22	Bos taurus	9913	non-human mammal	Artiodactyla	USA: CA	North America		1704
PX817804.1	A/American green-winged Teal/AK/25G01567-001-original/2025	H5N3	2025-09-23	Anas carolinensis	75836	avian	Anseriformes	USA: AK	North America		1695
PX806863.1	A/American green-winged Teal/AK/25G01567-006-original/2025	H5N2	2025-09-23	Anas carolinensis	75836	avian	Anseriformes	USA: AK	North America		1695
PX821301.1	A/Canada Goose/MI/25-025951-003-original/2025	H5N1	2025-09-23	Branta canadensis	8853	avian	Anseriformes	USA: MI	North America		1704
PX821317.1	A/Canada Goose/MN/25G01460-007-original/2025	H5N1	2025-09-23	Branta canadensis	8853	avian	Anseriformes	USA: MN	North America		1704
PX821741.1	A/Great horned Owl/IA/25-025946-001-original/2025	H5N1	2025-09-23	Bubo virginianus	56268	avian	Strigiformes	USA: IA	North America		1704
PX816249.1	A/Mallard Duck/MI/25G01270-002-original/2025	H5N1	2025-09-23	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX822269.1	A/Mallard Duck/MI/25G01273-001-original/2025	H5N1	2025-09-23	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX809488.1	A/Peregrine Falcon/MN/25-026176-001-original/2025	H5N1	2025-09-23	Falco peregrinus	8954	avian	Falconiformes	USA: MN	North America		1704
PX808975.1	A/Teal/KS/25G01359-002-original/2025	H5N1	2025-09-23	Anas	8835	avian	Anseriformes	USA: KS	North America		1704
PX820044.1	A/Turkey Vulture/CO/25G01381-001-original/2025	H5N1	2025-09-23	Cathartes aura	43455	avian	Accipitriformes	USA: CO	North America		1704
PX749567.1	A/Turkey/MN/25-025805-001-original/2025	H5N2	2025-09-23	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX749575.1	A/Turkey/MN/25-025805-002-original/2025	H5N2	2025-09-23	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX749583.1	A/Turkey/MN/25-025805-003-original/2025	H5N2	2025-09-23	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX813883.1	A/Wood Duck/MI/25G01273-007-original/2025	H5N1	2025-09-23	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX809103.1	A/Wood Duck/MI/25G01273-010-original/2025	H5N1	2025-09-23	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX825950.1	A/Wood Duck/MI/25G01274-009-original/2025	H5N1	2025-09-23	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX809968.1	A/Wood Duck/MI/25G01275-001-original/2025	H5N1	2025-09-23	Aix sponsa	8833	avian	Anseriformes	USA: MI	North America		1704
PX809127.1	A/Wood Duck/NY/25-026198-003-original/2025	H5N1	2025-09-23	Aix sponsa	8833	avian	Anseriformes	USA: NY	North America		1704
PX750175.1	A/cattle/CA/25-026044-001-original/2025	H5N1	2025-09-23	Bos taurus	9913	non-human mammal	Artiodactyla	USA: CA	North America		1704
PX750183.1	A/cattle/CA/25-026044-002-original/2025	H5N1	2025-09-23	Bos taurus	9913	non-human mammal	Artiodactyla	USA: CA	North America		1704
PX750191.1	A/cattle/CA/25-026044-003-original/2025	H5N1	2025-09-23	Bos taurus	9913	non-human mammal	Artiodactyla	USA: CA	North America		1704
PX750199.1	A/cattle/CA/25-026044-004-original/2025	H5N1	2025-09-23	Bos taurus	9913	non-human mammal	Artiodactyla	USA: CA	North America		1704
PX817297.1	A/cattle/NE/25-025803-001-original/2025	H5N1	2025-09-23	Bos taurus	9913	non-human mammal	Artiodactyla	USA: NE	North America		1704
PX811835.1	A/Black Vulture/IN/25G01314-001-original/2025	H5N1	2025-09-24	Aegypius monachus	8959	avian	Accipitriformes	USA: IN	North America		1704
PX818164.1	A/Black Vulture/VA/25G01388-001-original/2025	H5N1	2025-09-24	Aegypius monachus	8959	avian	Accipitriformes	USA: VA	North America		1704
PX807295.1	A/Canada Goose/MN/25G01460-005-original/2025	H5N1	2025-09-24	Branta canadensis	8853	avian	Anseriformes	USA: MN	North America		1704
PX807303.1	A/Canada Goose/MN/25G01460-006-original/2025	H5N1	2025-09-24	Branta canadensis	8853	avian	Anseriformes	USA: MN	North America		1704
PX749023.1	A/Domestic Grower/Meat-type Turkey/SD/25-025899-001-original/2025	H5N1	2025-09-24					USA: SD	North America		1704
PX813027.1	A/Mallard Duck/MI/25-025950-002-original/2025	H5N1	2025-09-24	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX808535.1	A/Mallard Duck/WI/25G02258-001-original/2025	H5N1	2025-09-24	Anas platyrhynchos	8839	avian	Anseriformes	USA: WI	North America		1704
PX749591.1	A/Turkey/MN/25-025902-001-original/2025	H5N1	2025-09-24	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX809976.1	A/blue-winged Teal/FL/25-026196-001-original/2025	H5N1	2025-09-24	Spatula discors	75842	avian	Anseriformes	USA: FL	North America		1704
PX750671.1	A/chicken/WI/25-025802-001-original/2025	H5N1	2025-09-24	Gallus gallus	9031	avian	Galliformes	USA: WI	North America		1704
PX750679.1	A/chicken/WI/25-025802-002-original/2025	H5N1	2025-09-24	Gallus gallus	9031	avian	Galliformes	USA: WI	North America		1704
PX750687.1	A/chicken/WI/25-025802-003-original/2025	H5N1	2025-09-24	Gallus gallus	9031	avian	Galliformes	USA: WI	North America		1704
PX809424.1	A/wild goose/WA/25G01700-001-original/2025	H5N1	2025-09-24	Anser sp.	8847	avian	Anseriformes	USA: WA	North America		1704
PX815081.1	A/Black Vulture/KY/25G01831-001-original/2025	H5N1	2025-09-25	Aegypius monachus	8959	avian	Accipitriformes	USA: KY	North America		1704
PX824062.1	A/Canada Goose/IL/25-026184-001-original/2025	H5N1	2025-09-25	Branta canadensis	8853	avian	Anseriformes	USA: IL	North America		1704
PX809624.1	A/Canada Goose/MI/25G01269-001-original/2025	H5N1	2025-09-25	Branta canadensis	8853	avian	Anseriformes	USA: MI	North America		1704
PX818364.1	A/Canada Goose/MI/25G01269-002-original/2025	H5N1	2025-09-25	Branta canadensis	8853	avian	Anseriformes	USA: MI	North America		1704
PX824142.1	A/Canada Goose/MN/25G01503-001-original/2025	H5N1	2025-09-25	Branta canadensis	8853	avian	Anseriformes	USA: MN	North America		1704
PX806511.1	A/Canada Goose/UT/25-026178-001-original/2025	H5N1	2025-09-25	Branta canadensis	8853	avian	Anseriformes	USA: UT	North America		1704
PX811403.1	A/Canada Goose/UT/25-026181-001-original/2025	H5N1	2025-09-25	Branta canadensis	8853	avian	Anseriformes	USA: UT	North America		1704
PX817532.1	A/Great horned Owl/MT/25-026187-001-original/2025	H5N1	2025-09-25	Bubo virginianus	56268	avian	Strigiformes	USA: MT	North America		1704
PX809728.1	A/Great horned Owl/UT/25-026071-001-original/2025	H5N1	2025-09-25	Bubo virginianus	56268	avian	Strigiformes	USA: UT	North America		1704
PX823678.1	A/Mottled Duck/FL/25G01837-001-original/2025	H5N1	2025-09-25	Anas fulvigula	75846	avian	Anseriformes	USA: FL	North America		1704
PX749679.1	A/Turkey/MN/25G01628-001-original/2025	H5N1	2025-09-25	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX749687.1	A/Turkey/MN/25G01628-002-original/2025	H5N1	2025-09-25	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX748055.1	A/Turkey/UT/25-026031-001-original-repeat2/2025	H5N1	2025-09-25	Meleagris gallopavo	9103	avian	Galliformes	USA: UT	North America		1704
PX748247.1	A/Turkey/UT/25-026031-002-original-repeat2/2025	H5N1	2025-09-25	Meleagris gallopavo	9103	avian	Galliformes	USA: UT	North America		1704
PX820517.1	A/wild goose/UT/25-026072-001-original/2025	H5N1	2025-09-25	Anser sp.	8847	avian	Anseriformes	USA: UT	North America		1704
PX823558.1	A/wild goose/UT/25-026074-001-original/2025	H5N1	2025-09-25	Anser sp.	8847	avian	Anseriformes	USA: UT	North America		1704
PX811859.1	A/Black Vulture/MD/25-026167-001-original/2025	H5N1	2025-09-26	Aegypius monachus	8959	avian	Accipitriformes	USA: MD	North America		1704
PX818004.1	A/Black Vulture/MD/25-026167-002-original/2025	H5N1	2025-09-26	Aegypius monachus	8959	avian	Accipitriformes	USA: MD	North America		1704
PX818012.1	A/Black Vulture/MD/25-026167-003-original/2025	H5N1	2025-09-26	Aegypius monachus	8959	avian	Accipitriformes	USA: MD	North America		1704
PX811867.1	A/Black Vulture/MD/25-026167-004-original/2025	H5N1	2025-09-26	Aegypius monachus	8959	avian	Accipitriformes	USA: MD	North America		1704
PX818020.1	A/Black Vulture/MD/25-026167-005-original/2025	H5N1	2025-09-26	Aegypius monachus	8959	avian	Accipitriformes	USA: MD	North America		1704
PX821053.1	A/Black Vulture/MD/25-026167-006-original/2025	H5N1	2025-09-26	Aegypius monachus	8959	avian	Accipitriformes	USA: MD	North America		1704
PX823942.1	A/Black Vulture/WV/25G01830-001-original/2025	H5N1	2025-09-26	Aegypius monachus	8959	avian	Accipitriformes	USA: WV	North America		1704
PX815169.1	A/Black Vulture/WV/25G01830-002-original/2025	H5N1	2025-09-26	Aegypius monachus	8959	avian	Accipitriformes	USA: WV	North America		1704
PX818188.1	A/Black Vulture/WV/25G01830-003-original/2025	H5N1	2025-09-26	Aegypius monachus	8959	avian	Accipitriformes	USA: WV	North America		1704
PX807215.1	A/Canada Goose/IA/25-026166-001-original/2025	H5N1	2025-09-26	Branta canadensis	8853	avian	Anseriformes	USA: IA	North America		1704
PX812123.1	A/Canada Goose/MN/25G01460-004-original/2025	H5N1	2025-09-26	Branta canadensis	8853	avian	Anseriformes	USA: MN	North America		1704
PX816257.1	A/Mallard Duck/MI/25G01272-015-original/2025	H5N1	2025-09-26	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX824998.1	A/Mallard Duck/MI/25G01276-008-original/2025	H5N1	2025-09-26	Anas platyrhynchos	8839	avian	Anseriformes	USA: MI	North America		1704
PX750583.1	A/chicken/NC/25-026098-002-original/2025	H5N1	2025-09-26	Gallus gallus	9031	avian	Galliformes	USA: NC	North America		1704
PX748487.1	A/wild goose/MT/25G01656-001-original/2025	H5N1	2025-09-26	Anser sp.	8847	avian	Anseriformes	USA: MT	North America		1704
PX820813.1	A/American blue-winged Teal/KS/25G01357-006-original/2025	H5N2	2025-09-27					USA: KS	North America		1695
PX806463.1	A/American blue-winged Teal/KS/25G01357-014-original/2025	H5N1	2025-09-27					USA: KS	North America		1704
PX817492.1	A/American blue-winged Teal/OR/25G01565-017-original/2025	H5N1	2025-09-27					USA: OR	North America		1704
PX814713.1	A/American green-winged Teal/OR/25G01565-009-original/2025	H5N1	2025-09-27	Anas carolinensis	75836	avian	Anseriformes	USA: OR	North America		1704
PX822109.1	A/Mallard Duck/KS/25G01357-004-original/2025	H5N2	2025-09-27	Anas platyrhynchos	8839	avian	Anseriformes	USA: KS	North America		1695
PX808311.1	A/Mallard Duck/MN/25G01505-001-original/2025	H5N1	2025-09-27	Anas platyrhynchos	8839	avian	Anseriformes	USA: MN	North America		1695
PX817716.1	A/Mallard Duck/OR/25G01565-011-original/2025	H5N1	2025-09-27	Anas platyrhynchos	8839	avian	Anseriformes	USA: OR	North America		1704
PX750663.1	A/chicken/VA/25-026227-001-original/2025	H5N1	2025-09-27	Gallus gallus	9031	avian	Galliformes	USA: VA	North America		1704
PX820389.1	A/American green-winged Teal/OR/25G01564-007-original/2025	H5N1	2025-09-28	Anas carolinensis	75836	avian	Anseriformes	USA: OR	North America		1704
PX811355.1	A/American green-winged Teal/OR/25G01564-008-original/2025	H5N1	2025-09-28	Anas carolinensis	75836	avian	Anseriformes	USA: OR	North America		1704
PX807247.1	A/Canada Goose/IL/25G01635-001-original/2025	H5N1	2025-09-28	Branta canadensis	8853	avian	Anseriformes	USA: IL	North America		1704
PZ031445.1	A/Mallard Duck/AK/25G06439-004-original/2025	H5N1	2025-09-28	Anas platyrhynchos	8839	avian	Anseriformes	USA: AK	North America		1704
PZ009986.1	A/Mallard Duck/AK/25G06439-004-original/2025	H5N1	2025-09-28	Anas platyrhynchos	8839	avian	Anseriformes	USA: AK	North America		1704
PX823662.1	A/Mallard Duck/OR/25G01564-002-original/2025	H5N1	2025-09-28	Anas platyrhynchos	8839	avian	Anseriformes	USA: OR	North America		1704
PX825206.1	A/Mallard Duck/WI/25G01589-001-original/2025	H5N1	2025-09-28	Anas platyrhynchos	8839	avian	Anseriformes	USA: WI	North America		1704
PZ010098.1	A/Northern Pintail/AK/25G06439-001-original/2025	H5N1	2025-09-28	Anas acuta	28680	avian	Anseriformes	USA: AK	North America		1704
PZ032936.1	A/Northern Pintail/AK/25G06439-001-original/2025	H5N1	2025-09-28	Anas acuta	28680	avian	Anseriformes	USA: AK	North America		1704
PZ010114.1	A/Northern Pintail/AK/25G06439-003-original/2025	H5N1	2025-09-28	Anas acuta	28680	avian	Anseriformes	USA: AK	North America		1704
PZ032944.1	A/Northern Pintail/AK/25G06439-003-original/2025	H5N1	2025-09-28	Anas acuta	28680	avian	Anseriformes	USA: AK	North America		1704
PZ010122.1	A/Northern Pintail/AK/25G06439-005-original/2025	H5N1	2025-09-28	Anas acuta	28680	avian	Anseriformes	USA: AK	North America		1704
PZ031709.1	A/Northern Pintail/AK/25G06439-005-original/2025	H5N1	2025-09-28	Anas acuta	28680	avian	Anseriformes	USA: AK	North America		1704
PX820589.1	A/Sandhill Crane/MT/25G01679-001-original/2025	H5N1	2025-09-28	Antigone canadensis	1977160	avian	Gruiformes	USA: MT	North America		1704
PX749599.1	A/Turkey/MN/25-026099-001-original/2025	H5N1	2025-09-28	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX749607.1	A/Turkey/MN/25-026099-002-original/2025	H5N1	2025-09-28	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX749615.1	A/Turkey/MN/25-026102-001-original/2025	H5N1	2025-09-28	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX749623.1	A/Turkey/MN/25-026102-002-original/2025	H5N1	2025-09-28	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX749631.1	A/Turkey/MN/25-026102-003-original/2025	H5N1	2025-09-28	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX749639.1	A/Turkey/MN/25-026102-005-original/2025	H5N1	2025-09-28	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX749647.1	A/Turkey/MN/25-026102-006-original/2025	H5N1	2025-09-28	Meleagris gallopavo	9103	avian	Galliformes	USA: MN	North America		1704
PX813827.1	A/Vulture/VA/25G01278-001-original/2025	H5N1	2025-09-28	Gyps fulvus	36247	avian	Accipitriformes	USA: VA	North America		1704
PX821101.1	A/Black Vulture/NY/25G01385-001-original/2025	H5N1	2025-09-29	Aegypius monachus	8959	avian	Accipitriformes	USA: NY	North America		1704
PX807071.1	A/Black Vulture/NY/25G01385-002-original/2025	H5N1	2025-09-29	Aegypius monachus	8959	avian	Accipitriformes	USA: NY	North America		1704
