accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
ON850585.1	A/swine/Hong Kong/NS23/2016	H3N2	2016-01-07	Sus scrofa	9823	non-human mammal	Artiodactyla	Hong Kong	Asia		1701
CY246065.1	A/swine/British Columbia/SD0132/2016	H3N2	2016-01-13	Sus scrofa	9823	non-human mammal	Artiodactyla	Canada: British Columbia	North America		1701
PP529112.1	A/Kenya/A_Kilifi_076_2016_14-Jan-2016/2016	H3N2	2016-01-14	Homo sapiens	9606	human	Primates	Kenya	Africa		1701
KX415216.1	A/California/63/2016	H3N2	2016-01-15	Homo sapiens	9606	human	Primates	USA	North America		1737
MF113182.1	A/Guangdong/12/2016	H3N2	2016-01-18	Homo sapiens	9606	human	Primates	China	Asia		1701
PP529103.1	A/Kenya/A_Kilifi_062_2016_20-Jan-2016/2016	H3N2	2016-01-20	Homo sapiens	9606	human	Primates	Kenya	Africa		1701
KX414569.1	A/Michigan/24/2016	H3N2	2016-02-01	Homo sapiens	9606	human	Primates	USA	North America		1737
OL371143.1	A/wild duck/Tasmania/16-0910-8/2016	H3N8	2016-03-05	Anas platyrhynchos	8839	avian	Anseriformes	Australia: Tasmania	Oceania		1701
CY254321.1	A/Newcastle/30/2016	H3N2	2016-03-29	Homo sapiens	9606	human	Primates	Australia: Newcastle	Oceania		1737
KY925917.1	A/Porto Alegre/LACENRS-1013/2016	H3N2	2016-04-22	Homo sapiens	9606	human	Primates	Brazil	South America		1762
KX916524.1	A/South Carolina/15/2016	H3N2	2016-05-11	Homo sapiens	9606	human	Primates	USA	North America		1737
CY219723.1	A/swine/Iowa/16TOSU2850/2016	H3N2	2016-06-09	Sus scrofa	9823	non-human mammal	Artiodactyla	USA	North America		1701
PX337981.1	A/New Zealand/16CF0470/2016	H3N2	2016-08	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX319153.1	A/New Zealand/16CF0563/2016	H3N2	2016-08	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1744
PX327012.1	A/New Zealand/16CF0629/2016	H3N2	2016-08	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
OP678228.1	A/Bhutan/FLU-BTH-00431/2016	H3N2	2016-08-03	Homo sapiens	9606	human	Primates	Bhutan	Asia		1701
MF673251.1	A/Thailand/CU-B17583/2016	H3N2	2016-08-11	Homo sapiens	9606	human	Primates	Thailand	Asia		1701
CY254697.1	A/Victoria/808/2016	H3N2	2016-08-13	Homo sapiens	9606	human	Primates	Australia: Victoria	Oceania		1737
KY045455.1	A/New York/92/2016	H3N2	2016-08-23	Homo sapiens	9606	human	Primates	USA	North America		1737
PX340780.1	A/New Zealand/16CF0740/2016	H3N2	2016-09	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX319237.1	A/New Zealand/16HB2229/2016	H3N2	2016-09	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
MT068652.1	A/swine/Brazil/160-16/2016	H3N2	2016-09-09	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1754
MT068659.1	A/swine/Brazil/161-16-2/2016	H3N2	2016-09-09	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1754
MH675632.1	A/red-gartered coot/Chile/C16030/2016	H3N4	2016-09-22	Fulica armillata	555254	avian	Gruiformes	Chile	South America		1698
OP810968.1	A/Thailand/CU-MV8/2016	H3N2	2016-10	Homo sapiens	9606	human	Primates	Thailand	Asia		1701
MH499035.1	A/American oystercatcher/Chile/C17359/2016	H3N8	2016-10-27	Haematopus palliatus	279960	avian	Charadriiformes	Chile	South America		1701
MH498968.1	A/American oystercatcher/Chile/C17400/2016	H3N8	2016-10-27	Haematopus palliatus	279960	avian	Charadriiformes	Chile	South America		1701
KY288898.1	A/Moscow/CRIE-09/2016	H3N2	2016-11-02	Homo sapiens	9606	human	Primates	Russia	Europe		1701
OR719651.1	A/Shanghai/JD1896C2/2016	H3N2	2016-11-10	Homo sapiens	9606	human	Primates	China: Shanghai	Asia	MDCK 2 passage(s)	1701
PP529129.1	A/Kenya/A_Kilifi_093_2016_16-Nov-2016/2016	H3N2	2016-11-16	Homo sapiens	9606	human	Primates	Kenya	Africa		1701
MH499154.1	A/cinnamon teal/Chile/C19368/2016	H3N8	2016-11-22	Spatula cyanoptera	75840	avian	Anseriformes	Chile	South America		1698
PP529098.1	A/Kenya/A_Kilifi_057_2016_23-Nov-2016/2016	H3N2	2016-11-23	Homo sapiens	9606	human	Primates	Kenya	Africa		1701
PP529123.1	A/Kenya/A_Kilifi_087_2016_24-Nov-2016/2016	H3N2	2016-11-24	Homo sapiens	9606	human	Primates	Kenya	Africa		1701
PP529124.1	A/Kenya/A_Kilifi_088_2016_24-Nov-2016/2016	H3N2	2016-11-24	Homo sapiens	9606	human	Primates	Kenya	Africa		1701
PP529147.1	A/Kenya/A_Kilifi_112_2016_29-Nov-2016/2016	H3N2	2016-11-29	Homo sapiens	9606	human	Primates	Kenya	Africa		1701
PP529142.1	A/Kenya/A_Kilifi_107_2016_01-Dec-2016/2016	H3N2	2016-12-01	Homo sapiens	9606	human	Primates	Kenya	Africa		1701
PV888822.1	A/Jiangsu/CARES0052/2016	H3N2	2016-12-05	Homo sapiens	9606	human	Primates	China: Yancheng, Jiangsu	Asia		1701
PV888761.1	A/Jiangsu/CARES0008/2016	H3N2	2016-12-19	Homo sapiens	9606	human	Primates	China: Suzhou, Jiangsu	Asia		1762
CY226950.1	A/Texas/208/2016	H3N2	2016-12-19	Homo sapiens	9606	human	Primates	USA: Texas	North America		1737
MN299968.1	A/Basel/USB001430.4/2016	H3N2	2016-12-23	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
MN299974.1	A/Basel/USB002088.4/2016	H3N2	2016-12-24	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
MN299979.1	A/Basel/USB002097.4/2016	H3N2	2016-12-25	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
MN300020.1	A/Basel/USB001545.4/2016	H3N2	2016-12-28	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
KY583688.1	A/Ontario/261/2016	H3N2	2016-12-29	Homo sapiens	9606	human	Primates	Canada: Ontario	North America		1701
MN300044.1	A/Basel/USB001559.4/2016	H3N2	2016-12-31	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
MN300048.1	A/Basel/USB001562.4/2016	H3N2	2016-12-31	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
MN300042.1	A/Basel/USB002190.4/2016	H3N2	2016-12-31	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
MN055378.1	A/Santiago/op004d1-CK1/2017	H3N2	2017	Homo sapiens	9606	human	Primates	Chile	South America		1762
CY243992.1	A/Arizona/5880/2017	H3N2	2017-01-06	Homo sapiens	9606	human	Primates	USA: Arizona	North America		1701
MN299404.1	A/Basel/USB003368.4/2017	H3N2	2017-01-11	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
CY235026.1	A/South Korea/5744/2017	H3N2	2017-01-11	Homo sapiens	9606	human	Primates	South Korea	Asia		1701
MN299680.1	A/Basel/USB002658.4/2017	H3N2	2017-01-13	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
MH347117.1	A/Santiago/PUC-MVL_005/2017	H3N2	2017-01-17	Homo sapiens	9606	human	Primates	Chile	South America		1762
MG856315.1	A/Saratov/CRIE-250/2017	H3N2	2017-01-19	Homo sapiens	9606	human	Primates	Russia	Europe		1701
MN299763.1	A/Basel/USB002835.4/2017	H3N2	2017-01-24	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
CY244093.1	A/Japan/5981/2017	H3N2	2017-01-31	Homo sapiens	9606	human	Primates	Japan	Asia		1701
MN299468.1	A/Basel/USB003516.4/2017	H3N2	2017-02-12	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
MN299897.1	A/Basel/USB003116.4/2017	H3N2	2017-02-13	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
MN572975.1	A/Townsville/4/2017	H3N2	2017-02-18	Homo sapiens	9606	human	Primates	Australia: Townsville	Oceania		1737
MF599427.1	A/Kenya/005/2017	H3N2	2017-03-01	Homo sapiens	9606	human	Primates	Kenya	Africa		1751
PV888754.1	A/Jiangsu/CARES0002/2017	H3N2	2017-03-03	Homo sapiens	9606	human	Primates	China: Suzhou, Jiangsu	Asia		1728
MF599423.1	A/Kenya/007/2017	H3N2	2017-03-04	Homo sapiens	9606	human	Primates	Kenya	Africa		1751
MF593742.1	A/Shandong-Zhifu/1125/2017	H3N2	2017-03-07	Homo sapiens	9606	human	Primates	China	Asia		1701
MN299929.1	A/Basel/USB003315.4/2017	H3N2	2017-03-08	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
MN299930.1	A/Basel/USB003316.4/2017	H3N2	2017-03-11	Homo sapiens	9606	human	Primates	Switzerland: Basel	Europe		1701
CY227638.1	A/Tennessee/29/2017	H3N2	2017-03-14	Homo sapiens	9606	human	Primates	USA: Tennessee	North America		1737
OP888517.1	A/black skimmer/Chile/C26100/2017	H3N8	2017-05-16	Rynchops niger	227184	avian	Charadriiformes	Chile	South America		1762
MG431371.1	A/Kenya/017/2017	H3N2	2017-05-19	Homo sapiens	9606	human	Primates	Kenya	Africa		1751
MH347178.1	A/Santiago/op004d0/2017	H3N2	2017-05-22	Homo sapiens	9606	human	Primates	Chile	South America		1762
MG431375.1	A/Kenya/021/2017	H3N2	2017-05-25	Homo sapiens	9606	human	Primates	Kenya	Africa		1751
PX330006.1	A/New Zealand/17HB0529/2017	H3N2	2017-06	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
MN250844.1	A/MUWRP-Uganda/707/2017	H3N2	2017-06-08	Homo sapiens	9606	human	Primates	Uganda	Africa		1762
MH346683.1	A/Santiago/p024d0/2017	H3N2	2017-06-14	Homo sapiens	9606	human	Primates	Chile	South America		1762
MK212629.1	A/canine/Beijing/20170614-185/2017	H3N2	2017-06-14	Canis lupus familiaris	9615	non-human mammal	Carnivora	China: Beijing	Asia		1701
MN571431.1	A/Sydney/158/2017	H3N2	2017-06-15	Homo sapiens	9606	human	Primates	Australia: Sydney	Oceania		1737
MH637520.1	A/Linkou/0304/2017	H3N2	2017-06-21	Homo sapiens	9606	human	Primates	Taiwan	Asia		1751
MH346609.1	A/Santiago/PUC-MVL_188/2017	H3N2	2017-06-27	Homo sapiens	9606	human	Primates	Chile	South America		1762
PX332446.1	A/New Zealand/17CF0703/2017	H3N2	2017-07	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX330002.1	A/New Zealand/17HB0441/2017	H3N2	2017-07	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
MN250855.1	A/MUWRP-Uganda/708/2017	H3N2	2017-07-03	Homo sapiens	9606	human	Primates	Uganda	Africa		1762
MN570783.1	A/South Australia/202/2017	H3N2	2017-07-06	Homo sapiens	9606	human	Primates	Australia: South Australia	Oceania		1737
MN568239.1	A/Brisbane/120/2017	H3N2	2017-07-21	Homo sapiens	9606	human	Primates	Australia: Brisbane	Oceania		1737
MG431381.1	A/Kenya/035/2017	H3N2	2017-07-27	Homo sapiens	9606	human	Primates	Kenya	Africa		1751
MG984353.1	A/Shanghai/36/2017	H3N2	2017-08-09	Homo sapiens	9606	human	Primates	China: Shanghai, Shanghai	Asia		1701
MH201528.1	A/India/1731128/2017	H3N2	2017-08-16	Homo sapiens	9606	human	Primates	India	Asia		1719
MN973915.1	A/swine/Brazil/360-17/2017	H3N2	2017-08-30	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1754
MN568591.1	A/Brisbane/167/2017	H3N2	2017-09-06	Homo sapiens	9606	human	Primates	Australia: Brisbane	Oceania		1737
PP829439.1	A/cinnamon teal/Chile/C30982/2017	H3N8	2017-09-07	Spatula cyanoptera	75840	avian	Anseriformes	Chile	South America		1762
OQ793824.1	A/garganey/Egypt/MB-D-1323C/2017	H3N8	2017-09-20	Spatula querquedula	75856	avian	Anseriformes	Egypt	Africa		1763
CY261193.1	A/Colorado/21/2017	H3N2	2017-11-17	Homo sapiens	9606	human	Primates	USA: Colorado	North America		1737
MG974861.1	A/South Dakota/33/2017	H3N2	2017-11-17	Homo sapiens	9606	human	Primates	USA: South Dakota	North America		1737
MG889637.1	A/Alberta/337/2017	H3N2	2017-11-28	Homo sapiens	9606	human	Primates	Canada: Alberta	North America		1698
CY264353.1	A/Wisconsin/340/2017	H3N2	2017-12-09	Homo sapiens	9606	human	Primates	USA: Wisconsin	North America		1737
MG822884.1	A/swine/Iowa/A02138764/2017	H3N2	2017-12-13	Sus scrofa	9823	non-human mammal	Artiodactyla	USA: Iowa	North America		1701
MG889783.1	A/Ontario/305/2017	H3N2	2017-12-19	Homo sapiens	9606	human	Primates	Canada: Ontario	North America		1698
MW841743.1	A/Keelung/R0013/2018	H3N2	2018	Homo sapiens	9606	human	Primates	Taiwan	Asia		1751
MN055085.1	A/Osorno/PUC-MVL_COL122/2018	H3N2	2018	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN054168.1	A/Puerto Montt/PUC-MVL_COL057/2018	H3N2	2018	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN055186.1	A/Santiago/PUC-MVL_130-2018/2018	H3N2	2018	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN054533.1	A/Santiago/PUC-MVL_322-2018/2018	H3N2	2018	Homo sapiens	9606	human	Primates	Chile	South America		1762
MN055431.1	A/Santiago/op001d1-CK1/2018	H3N2	2018	Homo sapiens	9606	human	Primates	Chile	South America		1762
LC644998.1	A/swine/Zambia/51/2018	H3N2	2018	Sus scrofa	9823	non-human mammal	Artiodactyla	Zambia	Africa		1751
MH080219.1	A/Texas/62/2018	H3N2	2018-01-13	Homo sapiens	9606	human	Primates	USA: Texas	North America		1737
MW171122.1	A/swine/Italy/81485/2018	H3N2	2018-01-15	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe		1701
MK400747.1	A/Italy/7151/2018	H3N2	2018-01-16	Homo sapiens	9606	human	Primates	Italy	Europe		1701
MK400771.1	A/Ohio/7175/2018	H3N2	2018-01-21	Homo sapiens	9606	human	Primates	USA: Ohio	North America		1701
MN538403.1	A/Quebec/115/2018	H3N2	2018-02-06	Homo sapiens	9606	human	Primates	Canada: Quebec	North America		1701
MH585860.1	A/Alabama/20/2018	H3N2	2018-02-11	Homo sapiens	9606	human	Primates	USA: Alabama	North America		1737
MN568751.1	A/Brisbane/28/2018	H3N2	2018-02-14	Homo sapiens	9606	human	Primates	Australia: Brisbane	Oceania		1737
MT803320.1	A/Thailand/CU-B27591/2018	H3N2	2018-02-15	Homo sapiens	9606	human	Primates	Thailand	Asia		1701
MH346747.1	A/equine/Santiago/TT16A/2018	H3N8	2018-02-15	Equus caballus	9796	non-human mammal	Perissodactyla	Chile	South America		1762
MK401386.1	A/Germany/7220/2018	H3N2	2018-02-21	Homo sapiens	9606	human	Primates	Germany	Europe		1701
MH347152.1	A/equine/Concepcion/RO3C/2018	H3N8	2018-02-25	Equus caballus	9796	non-human mammal	Perissodactyla	Chile	South America		1762
MN568775.1	A/Brisbane/31/2018	H3N2	2018-03-01	Homo sapiens	9606	human	Primates	Australia: Brisbane	Oceania		1737
MK502656.1	A/Italy/7366/2018	H3N2	2018-03-08	Homo sapiens	9606	human	Primates	Italy	Europe		1701
MN826665.1	A/Incheon/1320/2018	H3N2	2018-03-11	Homo sapiens	9606	human	Primates	South Korea: Incheon	Asia		1701
MK502440.1	A/Germany/7341/2018	H3N2	2018-03-13	Homo sapiens	9606	human	Primates	Germany	Europe		1701
MK502672.1	A/Italy/7368/2018	H3N2	2018-03-19	Homo sapiens	9606	human	Primates	Italy	Europe		1701
MK676177.1	A/North Carolina/36/2018	H3N2	2018-04-04	Homo sapiens	9606	human	Primates	USA: North Carolina	North America		1737
MH396714.1	A/swine/Iowa/A02158355/2018	H3N2	2018-04-30	Sus scrofa	9823	non-human mammal	Artiodactyla	USA: Iowa	North America		1701
MH792682.1	A/Michigan/85/2018	H3N2	2018-05-18	Homo sapiens	9606	human	Primates	USA: Michigan	North America		1737
ON965277.1	A/canine/Singapore/SG_NParks_CIV_M10305/2018	H3N2	2018-06	Canis lupus familiaris	9615	non-human mammal	Carnivora	Singapore	Asia		1737
MK159859.1	A/Santiago/PUC-MVL_025/2018	H3N2	2018-06-04	Homo sapiens	9606	human	Primates	Chile	South America		1762
MT803313.1	A/Thailand/CU-B28861/2018	H3N2	2018-06-14	Homo sapiens	9606	human	Primates	Thailand	Asia		1701
MN572903.1	A/Townsville/23/2018	H3N2	2018-07-21	Homo sapiens	9606	human	Primates	Australia: Townsville	Oceania		1737
PX327487.1	A/New Zealand/18CF0925/2018	H3N2	2018-08	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX341256.1	A/New Zealand/18CF1053/2018	H3N2	2018-08	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
MN570935.1	A/South Australia/26/2018	H3N2	2018-08-12	Homo sapiens	9606	human	Primates	Australia: South Australia	Oceania		1737
PQ756043.1	A/Mallard Duck/Netherlands/77/2018	H3N8	2018-08-20	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1765
PQ756450.1	A/Mallard Duck/Netherlands/66/2018	H3N8	2018-08-31	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1765
PX319706.1	A/New Zealand/18CF1308/2018	H3N2	2018-09	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
MN570495.1	A/South Australia/135/2018	H3N2	2018-10-17	Homo sapiens	9606	human	Primates	Australia: South Australia	Oceania		1737
ON877555.1	A/canine/Beijing/1102/2018	H3N2	2018-11	Canis lupus familiaris	9615	non-human mammal	Carnivora	China: Beijing	Asia		1701
MK267247.1	A/swine/North Carolina/A01785744/2018	H3N2	2018-11-07	Sus scrofa	9823	non-human mammal	Artiodactyla	USA: North Carolina	North America		1701
MZ323744.1	A/canine/China/6068/2018	H3N2	2018-11-26	Canis lupus familiaris	9615	non-human mammal	Carnivora	China	Asia		1701
MT803262.1	A/Thailand/CU-B30914/2018	H3N2	2018-11-28	Homo sapiens	9606	human	Primates	Thailand	Asia		1701
MT227128.1	A/donkey/Niger/01/2018	H3N8	2018-12-03	Equus asinus	9793	non-human mammal	Perissodactyla	Niger	Africa		1740
MT227130.1	A/donkey/Niger/11/2018	H3N8	2018-12-26	Equus asinus	9793	non-human mammal	Perissodactyla	Niger	Africa		1740
MN055136.1	A/Santiago/PUC-MVL_UNK003/2019	H3N2	2019	Homo sapiens	9606	human	Primates	Chile	South America		1762
MK856995.1	A/Kentucky/02/2019	H3N2	2019-01-02	Homo sapiens	9606	human	Primates	USA: Kentucky	North America		1737
MK576221.1	A/England/7823/2019	H3N2	2019-01-07	Homo sapiens	9606	human	Primates	United Kingdom: England	Europe		1701
MK869555.1	A/South Korea/8671/2019	H3N2	2019-01-14	Homo sapiens	9606	human	Primates	South Korea	Asia		1701
MW772595.1	A/swine/Brazil/072-19-1/2019	H3N2	2019-01-17	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1754
MK839731.1	A/Italy/8443/2019	H3N2	2019-01-18	Homo sapiens	9606	human	Primates	Italy	Europe		1701
OQ839578.1	A/USA/PV02856/2019	H3N2	2019-02-02	Homo sapiens	9606	human	Primates	USA	North America		1762
MK927188.1	A/Germany/8912/2019	H3N2	2019-02-06	Homo sapiens	9606	human	Primates	Germany	Europe		1701
MN001176.1	A/Florida/24/2019	H3N2	2019-02-22	Homo sapiens	9606	human	Primates	USA: Florida	North America		1737
MT803309.1	A/Thailand/CU-B32345/2019	H3N2	2019-03-09	Homo sapiens	9606	human	Primates	Thailand	Asia		1701
MN000989.1	A/Colorado/21/2019	H3N2	2019-03-12	Homo sapiens	9606	human	Primates	USA: Colorado	North America		1737
PQ131666.1	A/equine/Herefordshire/07289/2019	H3N8	2019-03-12	Equus caballus	9796	non-human mammal	Perissodactyla	United Kingdom: Herefordshire	Europe		1762
PQ131298.1	A/equine/Berkshire/07301/2019	H3N8	2019-03-14	Equus caballus	9796	non-human mammal	Perissodactyla	United Kingdom: Berkshire	Europe		1762
MT639773.1	A/South Korea/9790/2019	H3N2	2019-03-22	Homo sapiens	9606	human	Primates	South Korea	Asia		1701
MT395356.1	A/Donkey/Senegal/44/2019	H3N8	2019-04	Equus asinus	9793	non-human mammal	Perissodactyla	Senegal	Africa		1698
MT395358.1	A/equine/Senegal/2/2019	H3N8	2019-04	Equus caballus	9796	non-human mammal	Perissodactyla	Senegal	Africa		1698
MT395357.1	A/equine/Senegal/8/2019	H3N8	2019-04	Equus caballus	9796	non-human mammal	Perissodactyla	Senegal	Africa		1698
ON331741.1	A/equine/Senegal/CDA_19_140_8/2019	H3N8	2019-04-12	Equus caballus	9796	non-human mammal	Perissodactyla	Senegal	Africa		1698
ON331739.1	A/equine/Senegal/CDA_19_151_44/2019	H3N8	2019-04-12	Equus caballus	9796	non-human mammal	Perissodactyla	Senegal	Africa		1698
ON331740.1	A/equine/Senegal/CDA_19_177_2/2019	H3N8	2019-04-12	Equus caballus	9796	non-human mammal	Perissodactyla	Senegal	Africa		1698
MW772468.1	A/swine/Brazil/043-19/2019	H3N2	2019-04-24	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1762
MN424030.1	A/Michigan/286/2019	H3N2	2019-04-25	Homo sapiens	9606	human	Primates	USA: Michigan	North America		1737
PX324834.1	A/New Zealand/19CF0271/2019	H3N2	2019-05	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
MN154273.1	A/Ohio/9746/2019	H3N2	2019-05-01	Homo sapiens	9606	human	Primates	USA: Ohio	North America		1701
PX319925.1	A/New Zealand/19CF1253/2019	H3N2	2019-06	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
MW126988.1	A/canine/Guangdong/DY1/2019	H3N2	2019-06-23	Canis lupus familiaris	9615	non-human mammal	Carnivora	China: Guangdong	Asia		1765
PP502677.1	A/yellow-billed pintail/Argentina/CIP112-4062/2019	H3N8	2019-06-25	Anas georgica	75847	avian	Anseriformes	Argentina	South America		1762
PQ131762.1	A/equine/Lancashire/10451/2019	H3N8	2019-06-26	Equus caballus	9796	non-human mammal	Perissodactyla	United Kingdom: Lancashire	Europe		1762
PX344987.1	A/New Zealand/19CF1515/2019	H3N2	2019-07	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX330437.1	A/New Zealand/19CF1533/2019	H3N2	2019-07	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX338820.1	A/New Zealand/19CF1606/2019	H3N2	2019-07	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX333094.1	A/New Zealand/19CF1820/2019	H3N2	2019-07	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PQ131930.1	A/equine/Moray/10693/2019	H3N8	2019-07-03	Equus caballus	9796	non-human mammal	Perissodactyla	United Kingdom: Moray	Europe		1762
PQ131282.1	A/equine/Anglesey/10715/2019	H3N8	2019-07-04	Equus caballus	9796	non-human mammal	Perissodactyla	United Kingdom: Anglesey	Europe		1762
MW772900.1	A/swine/Brazil/139-19/2019	H3N2	2019-07-10	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1754
MW772890.1	A/swine/Brazil/137-19/2019	H3N2	2019-07-22	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1761
PX347641.1	A/New Zealand/19CF1937/2019	H3N2	2019-08	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
MN519290.1	A/Chad/9834/2019	H3N2	2019-08-05	Homo sapiens	9606	human	Primates	Chad	Africa		1701
MN519322.1	A/Chad/9838/2019	H3N2	2019-08-05	Homo sapiens	9606	human	Primates	Chad	Africa		1701
MW772905.1	A/swine/Brazil/147-19/2019	H3N2	2019-08-13	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1761
MW772683.1	A/swine/Brazil/148-19/2019	H3N2	2019-08-27	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1754
OQ587868.1	A/Sydney/S38/2019	H3N2	2019-09-01	Homo sapiens	9606	human	Primates	Australia: Sydney	Oceania		1701
MW527109.1	A/Mallard(Anas platyrhynchos)/South Korea/KNU2019-53/2019	H3N8	2019-10-22	Anas platyrhynchos	8839	avian	Anseriformes	South Korea	Asia		1767
MN948977.1	A/South Carolina/16/2019	H3N2	2019-10-25	Homo sapiens	9606	human	Primates	USA: South Carolina	North America		1737
OR949652.1	A/duck/Kaohsiung/19WB0234-44/2019	H3N2	2019-10-26	Anatidae	8830	avian	Anseriformes	Taiwan: Kaohsiung	Asia		1765
MW391858.1	A/Mallard(Anas platyrhynchos)/South Korea/KNU2019-56/2019	H3N8	2019-10-28	Anas platyrhynchos	8839	avian	Anseriformes	South Korea	Asia		1745
ON877931.1	A/canine/Shanghai/1396/2019	H3N2	2019-11	Canis lupus familiaris	9615	non-human mammal	Carnivora	China: Shanghai	Asia		1701
MT169229.1	A/New York/60/2019	H3N2	2019-12-23	Homo sapiens	9606	human	Primates	USA: New York	North America		1737
PP994458.1	A/Xiamen City/HA seq of A_Fujian_Siming_31_2020(H3N2)/2020	H3N2	2020-01-02	Homo sapiens	9606	human	Primates	China: Fujian Province, Xiamen City	Asia		1701
MW244304.1	A/swine/Italy/1034/2020	H3N2	2020-01-03	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe		1701
MT306246.1	A/Florida/11/2020	H3N2	2020-01-17	Homo sapiens	9606	human	Primates	USA: Florida	North America		1737
MW244307.1	A/swine/Italy/28507/2020	H3N2	2020-01-24	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe		1701
MT342169.1	A/Florida/14/2020	H3N2	2020-01-27	Homo sapiens	9606	human	Primates	USA: Florida	North America		1737
PX444248.1	A/swine/Thailand/CU25074/2020	H3N2	2020-02	Sus scrofa	9823	non-human mammal	Artiodactyla	Thailand	Asia		1701
OR533546.1	A/Tasmania/503/2020	H3N2	2020-02-16	Homo sapiens	9606	human	Primates	Australia: Tasmania	Oceania		1701
PV737827.1	A/Tasmania/503/2020	H3N2	2020-02-16	Homo sapiens	9606	human	Primates	Australia: Tasmania	Oceania		1722
MW848671.1	A/swine/Spain/46314-1/2020	H3N1	2020-02-21	Sus scrofa	9823	non-human mammal	Artiodactyla	Spain	Europe		1762
MT375624.1	A/Arizona/11/2020	H3N2	2020-02-24	Homo sapiens	9606	human	Primates	USA: Arizona	North America		1737
MW244309.1	A/swine/Italy/75697/2020	H3N2	2020-03-02	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe		1701
MW855292.1	A/Human/New York City/PV08277/2020	H3N2	2020-03-07	Homo sapiens	9606	human	Primates	USA	North America		1762
MT367645.1	A/swine/Iowa/A02479140/2020	H3N2	2020-03-11	Sus scrofa	9823	non-human mammal	Artiodactyla	USA: Iowa	North America		1701
MW873153.1	A/duck/Vietnam/HN6219/2020	H3N2	2020-04-03	Anas sp.	42806	avian	Anseriformes	Viet Nam	Asia		1765
MW772828.1	A/swine/Brazil/076-20-5/2020	H3N2	2020-04-14	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1754
MW848635.1	A/swine/Spain/46314-2/2020	H3N1	2020-04-30	Sus scrofa	9823	non-human mammal	Artiodactyla	Spain	Europe		1762
MW772833.1	A/swine/Brazil/079-20-8/2020	H3N2	2020-05-05	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1754
