accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
MW265335.1	A/chicken/Jiangxi/JX3/2017	H7N9	2017-01-21	Gallus gallus	9031	avian	Galliformes	China: Jiangxi	Asia		1695
KY751065.1	A/chicken/Jiangxi/JX4/2017	H7N9	2017-01-21	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MF630149.1	A/chicken/Guangdong/SD034/2017	H7N9	2017-01-22	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
OR949148.1	A/duck/Chiayi/17WB0011-42/2017	H7N7	2017-01-24	Anatidae	8830	avian	Anseriformes	Taiwan: Chiayi	Asia		1726
MG280180.1	A/mallard duck/Maryland/17OS0098/2017	H7N3	2017-01-24	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1706
MG280281.1	A/mallard duck/Maryland/17OS0114/2017	H7N3	2017-01-24	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1706
MG279756.1	A/mallard duck/Maryland/17OS0122/2017	H7N3	2017-01-24	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1706
OP874597.1	A/mallard/New Zealand/17.018.2017/2017	H7N7	2017-01-25	Anas platyrhynchos	8839	avian	Anseriformes	New Zealand	Oceania		1726
KY855518.1	A/chicken/Guangdong/J1/2017	H7N9	2017-02	Gallus gallus	9031	avian	Galliformes	China	Asia		1744
KY855526.1	A/chicken/Guangdong/J2/2017	H7N9	2017-02	Gallus gallus	9031	avian	Galliformes	China	Asia		1744
OP716879.1	A/chicken/China/Q24-HA.seq/2017	H7N9	2017-02-01	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209259.1	A/chicken/Guangdong/SD004/2017	H7N9	2017-02-01	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209270.1	A/chicken/Zhejiang/SD036/2017	H7N9	2017-02-01	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209283.1	A/chicken/Guangdong/S10131/2017	H7N9	2017-02-07	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209291.1	A/chicken/Guangdong/S11523/2017	H7N9	2017-02-07	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209299.1	A/chicken/Guangdong/S12178/2017	H7N9	2017-02-07	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209323.1	A/chicken/Guangdong/S12669/2017	H7N9	2017-02-07	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209264.1	A/chicken/Jiangsu/S10428/2017	H7N9	2017-02-07	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209275.1	A/duck/Jiangsu/S12863/2017	H7N9	2017-02-07	Anatidae	8830	avian	Anseriformes	China	Asia		1683
MH209539.1	A/environment/Guangdong/S12412/2017	H7N9	2017-02-07					China	Asia		1695
MH209547.1	A/environment/Guangdong/S12706/2017	H7N9	2017-02-07					China	Asia		1695
KY910837.1	A/Yunnan/0129/2017	H7N9	2017-02-09	Homo sapiens	9606	human	Primates	China	Asia		1683
MG575584.1	A/chicken/Guangdong/HZLH1/2017	H7N9	2017-02-12	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MG572473.1	A/Changsha/34/2017	H7N9	2017-02-13	Homo sapiens	9606	human	Primates	China: Changsha	Asia		1683
KY751066.1	A/chicken/Zhejiang/JH16/2017	H7N9	2017-02-13	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
OQ793890.1	A/northern pintail duck/Egypt/MB-D-1187OP/2017	H7N3	2017-02-13	Anas acuta	28680	avian	Anseriformes	Egypt	Africa		1683
MG575575.1	A/chicken/Anhui/AH388/2017	H7N9	2017-02-14	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MW109528.1	A/environment/Jiangxi/2.14_SRXZJG006-E/2017	H7N9	2017-02-14					China: Jiangxi	Asia		1683
MW109536.1	A/environment/Jiangxi/2.14_SRXZWS022-E/2017	H7N9	2017-02-14					China: Jiangxi	Asia		1683
MW105936.1	A/chicken/Jiangxi/2.16_SRGFPS004-C/2017	H7N9	2017-02-16	Gallus gallus	9031	avian	Galliformes	China: Jiangxi	Asia		1732
MW105944.1	A/chicken/Jiangxi/2.16_SRGFYK080-C/2017	H7N9	2017-02-16	Gallus gallus	9031	avian	Galliformes	China: Jiangxi	Asia		1683
MW105952.1	A/chicken/Jiangxi/2.16_SRGFYK219-O/2017	H7N9	2017-02-16	Gallus gallus	9031	avian	Galliformes	China: Jiangxi	Asia		1732
MW109552.1	A/environment/Jiangxi/2.16_SRGFPS222-E/2017	H7N9	2017-02-16					China: Jiangxi	Asia		1732
MW109560.1	A/environment/Jiangxi/2.16_SRGFYK089-E/2017	H7N9	2017-02-16					China: Jiangxi	Asia		1732
MH209307.2	A/chicken/Hunan/S1220/2017	H7N9	2017-02-20	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209315.1	A/chicken/Hunan/S1221/2017	H7N9	2017-02-20	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MG575577.1	A/chicken/Jiangsu/TM261/2017	H7N9	2017-02-20	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209491.1	A/duck/Hunan/S1325/2017	H7N9	2017-02-20	Anatidae	8830	avian	Anseriformes	China	Asia		1695
MW109624.1	A/environment/Jiangxi/2.21_NCDZT46K2-E/2017	H7N9	2017-02-21					China: Jiangxi	Asia		1683
MW097844.1	A/chicken/Jiangxi/2.22_NCNP63K2-O/2017	H7N9	2017-02-22	Gallus gallus	9031	avian	Galliformes	China: Jiangxi	Asia		1683
MW109672.1	A/environment/Jiangxi/2.22_NCNP91K2-E/2017	H7N9	2017-02-22					China: Jiangxi	Asia		1683
MH209258.1	A/chicken/Chongqing/SD057/2017	H7N9	2017-02-23	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209339.1	A/chicken/Hunan/SD083/2017	H7N9	2017-02-27	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MG575578.1	A/chicken/Jiangsu/JS/02/71/2017	H7N9	2017-02-27	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209263.1	A/chicken/Hubei/SD095/2017	H7N9	2017-02-28	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF455316.1	A/Guangdong/GZ8H002/2017	H7N9	2017-03	Homo sapiens	9606	human	Primates	China	Asia		1744
MG366901.1	A/Kunming/KMCDC-YHY/2017	H7N9	2017-03-02	Homo sapiens	9606	human	Primates	China: Kunming	Asia		1732
MH209363.1	A/chicken/Guangdong/SD103/2017	H7N9	2017-03-02	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MG280059.1	A/green-winged teal/Illinois/17OS1208/2017	H7N1	2017-03-02	Anas crecca	75839	avian	Anseriformes	USA	North America		1706
MF357740.1	A/chicken/Tennessee/17-007147-1/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
KY818811.1	A/chicken/Tennessee/17-007147-2/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357748.1	A/chicken/Tennessee/17-007147-3/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357756.1	A/chicken/Tennessee/17-007147-4/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357764.1	A/chicken/Tennessee/17-007147-5/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357772.1	A/chicken/Tennessee/17-007147-6/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357780.1	A/chicken/Tennessee/17-007147-7/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MH209261.1	A/chicken/Guizhou/SD106/2017	H7N9	2017-03-04	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MG575576.1	A/chicken/Anhui/AH395/2017	H7N9	2017-03-06	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MG575582.1	A/chicken/Guangxi/GX102/2017	H7N9	2017-03-06	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MF357788.1	A/chicken/Tennessee/17-007429-3/2017	H7N9	2017-03-06	Gallus gallus	9031	avian	Galliformes	USA: Giles County, Tennessee	North America		1706
MF357796.1	A/chicken/Tennessee/17-007429-7/2017	H7N9	2017-03-06	Gallus gallus	9031	avian	Galliformes	USA: Giles County, Tennessee	North America		1699
KY818819.1	A/chicken/Tennessee/17-007431-3/2017	H7N9	2017-03-06	Gallus gallus	9031	avian	Galliformes	USA: Giles County, Tennessee	North America		1699
MG575579.1	A/chicken/Jiangsu/YZLH37/2017	H7N9	2017-03-07	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MG279885.1	A/green-winged teal/Illinois/17OS1400/2017	H7N3	2017-03-08	Anas crecca	75839	avian	Anseriformes	USA	North America		1706
MH209266.1	A/chicken/Sichuan/S1267/2017	H7N9	2017-03-09	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MW127510.1	A/red-crowned crane/Korea/H1026/2017	H7N7	2017-03-09	Grus japonensis	30415	avian	Gruiformes	South Korea	Asia		1698
MW116746.1	A/red-crowned crane/South Korea/H1026/2017	H7N7	2017-03-09	Grus japonensis	30415	avian	Gruiformes	South Korea	Asia		1698
MG645390.1	A/environment/Changsha/217/2017	H7N9	2017-03-10					China: Changsha	Asia		1683
MG645391.1	A/environment/Changsha/224/2017	H7N9	2017-03-10					China: Changsha	Asia		1683
MG645392.1	A/environment/Changsha/225/2017	H7N9	2017-03-10					China: Changsha	Asia		1683
MH209371.1	A/chicken/Hunan/SD107/2017	H7N9	2017-03-11	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209379.1	A/chicken/Hunan/SD108/2017	H7N9	2017-03-11	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MF370251.1	A/Changsha/41/2017	H7N9	2017-03-12	Homo sapiens	9606	human	Primates	China	Asia		1683
KY818827.1	A/guinea fowl/Alabama/17-008272-2/2017	H7N9	2017-03-12	Numididae sp.	8997	avian	Galliformes	USA: Jackson County, Alabama	North America		1699
MK237762.1	A/American black duck/Maryland/16OS2661/2017	H7N3	2017-03-13	Anas rubripes	75857	avian	Anseriformes	USA	North America		1706
MF357804.1	A/chicken/Tennessee/17-008152-1/2017	H7N9	2017-03-13	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF370255.1	A/Changsha/44/2017	H7N9	2017-03-14	Homo sapiens	9606	human	Primates	China	Asia		1683
MF357812.1	A/chicken/Tennessee/17-008279-2/2017	H7N9	2017-03-14	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
KY818835.1	A/chicken/Tennessee/17-008279-4/2017	H7N9	2017-03-14	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357820.1	A/chicken/Tennessee/17-008279-5/2017	H7N9	2017-03-14	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357828.1	A/chicken/Tennessee/17-008279-6/2017	H7N9	2017-03-14	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MG645393.1	A/environment/Changsha/50/2017	H7N9	2017-03-14					China: Changsha	Asia		1683
MF357844.1	A/guinea fowl/Alabama/17-008645-2/2017	H7N9	2017-03-14	Numididae sp.	8997	avian	Galliformes	USA: Jackson County, Alabama	North America		1699
MF357852.1	A/guinea fowl/Alabama/17-008646-1/2017	H7N9	2017-03-14	Numididae sp.	8997	avian	Galliformes	USA: DeKalb County, Alabama	North America		1699
MF357836.1	A/duck/Alabama/17-008643-2/2017	H7N9	2017-03-15	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison County, Alabama	North America		1699
MG279744.1	A/lesser scaup/Illinois/17OS1577/2017	H7N3	2017-03-15	Aythya affinis	189533	avian	Anseriformes	USA	North America		1706
MW102944.1	A/chicken/Fujian/3.16_FZHX0301-O/2017	H7N9	2017-03-16	Gallus gallus	9031	avian	Galliformes	China: Fujian	Asia		1683
MW102952.1	A/chicken/Fujian/3.16_FZHX0307-O/2017	H7N9	2017-03-16	Gallus gallus	9031	avian	Galliformes	China: Fujian	Asia		1683
MW102960.1	A/chicken/Fujian/3.16_FZHX0308-O/2017	H7N9	2017-03-16	Gallus gallus	9031	avian	Galliformes	China: Fujian	Asia		1683
MW107520.1	A/duck/Fujian/3.16_FZHX0301-C/2017	H7N9	2017-03-16	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1683
MF370259.1	A/Changsha/58/2017	H7N9	2017-03-17	Homo sapiens	9606	human	Primates	China	Asia		1683
MF357732.1	A/chicken/Alabama/17-008901-1/2017	H7N9	2017-03-17	Gallus gallus	9031	avian	Galliformes	USA: Cullman County, Alabama	North America		1699
MG572481.1	A/Changsha/50/2017	H7N9	2017-03-19	Homo sapiens	9606	human	Primates	China: Changsha	Asia		1683
MF357716.1	A/chicken/Alabama/17-008899-10/2017	H7N9	2017-03-19	Gallus gallus	9031	avian	Galliformes	USA: Cullman County, Alabama	North America		1699
MF357724.1	A/chicken/Alabama/17-008899-11/2017	H7N9	2017-03-19	Gallus gallus	9031	avian	Galliformes	USA: Cullman County, Alabama	North America		1699
MH209387.1	A/chicken/Hunan/SD130/2017	H7N9	2017-03-21	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MW097228.1	A/chicken/Hunan/3.24_YYGK81M2-O/2017	H7N9	2017-03-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
OQ927202.1	A/chicken/China/Shandong/2017	H7N9	2017-03-25	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209403.1	A/chicken/Fujian/SD136/2017	H7N9	2017-03-26	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MG575580.1	A/chicken/Guangxi/GX110/2017	H7N9	2017-03-28	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MF184015.1	A/chicken/Guangdong/30/2017	H7N9	2017-03-30	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
OP717070.1	A/chicken/China/Q65-HA.seq/2017	H7N9	2017-04-03	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209269.1	A/chicken/Tibet/SD143/2017	H7N9	2017-04-04	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209274.1	A/duck/Hunan/S2760/2017	H7N9	2017-04-05	Anatidae	8830	avian	Anseriformes	China	Asia		1683
MG366836.1	A/goose/Guangdong/Q70/2017	H7N9	2017-04-09	Anatidae	8830	avian	Anseriformes	China	Asia		1695
MH209257.1	A/chicken/Beijing/SD147/2017	H7N9	2017-04-12	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF370263.1	A/Changsha/70/2017	H7N9	2017-04-13	Homo sapiens	9606	human	Primates	China	Asia		1683
MH209265.1	A/chicken/Ningxia/S1215/2017	H7N9	2017-04-13	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209347.1	A/chicken/Guangxi/SD097/2017	H7N9	2017-04-18	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209355.1	A/chicken/Guangxi/SD098/2017	H7N9	2017-04-18	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209395.1	A/chicken/Guangxi/SD131/2017	H7N9	2017-04-18	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209273.1	A/duck/Fujian/S10998/2017	H7N9	2017-04-18	Anatidae	8830	avian	Anseriformes	China	Asia		1683
MH209499.1	A/duck/Guangxi/S21445/2017	H7N9	2017-04-18	Anatidae	8830	avian	Anseriformes	China	Asia		1695
MH209531.1	A/environment/Fujian/S10058/2017	H7N9	2017-04-18					China	Asia		1695
MH209555.1	A/environment/Guangxi/S21458/2017	H7N9	2017-04-18					China	Asia		1695
MG572489.1	A/Changsha/72/2017	H7N9	2017-04-20	Homo sapiens	9606	human	Primates	China: Changsha	Asia		1702
OP718205.1	A/chicken/China/Q66-HA.seq/2017	H7N9	2017-04-21	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MF319554.1	A/chicken/Heinan/ZZ01/2017	H7N9	2017-04-24	Gallus gallus	9031	avian	Galliformes	China	Asia		1744
MH209267.1	A/chicken/Shandong/S1174/2017	H7N9	2017-04-24	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH458922.1	A/Duck/Hubei/HF5/2017	H7N8	2017-04-27	Anatidae	8830	avian	Anseriformes	China: Hubei	Asia		1683
MH209256.1	A/chicken/Anhui/S2351/2017	H7N9	2017-04-27	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209419.1	A/chicken/Hebei/SD156/2017	H7N9	2017-05-01	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
OP718197.1	A/chicken/China/Q85-HA.seq/2017	H7N9	2017-05-03	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MG575581.1	A/chicken/Henan/HNXY1/2017	H7N9	2017-05-05	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209260.1	A/chicken/Gansu/SD162/2017	H7N9	2017-05-06	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209411.1	A/chicken/Henan/SD142/2017	H7N9	2017-05-07	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209427.1	A/chicken/Henan/SD163/2017	H7N9	2017-05-07	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209563.1	A/environment/Fujian/SD160/2017	H7N9	2017-05-07					China	Asia		1695
MW265319.1	A/chicken/Jiangsu/YZLH84/2017	H7N9	2017-05-08	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia		1683
OP718212.1	A/chicken/China/Q102-HA.seq/2017	H7N9	2017-05-09	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
OP888611.1	A/environment/Chile/C25865/2017	H7N6	2017-05-09					Chile	South America		1732
MK163947.1	A/yellow-billed teal/Chile/C25813/2017	H7N6	2017-05-09	Anas flavirostris	75845	avian	Anseriformes	Chile	South America		1683
MK163954.1	A/yellow-billed teal/Chile/C25814/2017	H7N6	2017-05-09	Anas flavirostris	75845	avian	Anseriformes	Chile	South America		1683
MH209272.1	A/chicken/Hebei/SD167/2017	H7N9	2017-05-10	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MG575583.1	A/chicken/Hebei/SJ27/2017	H7N9	2017-05-14	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209268.1	A/chicken/Shanxi/SD179/2017	H7N9	2017-05-17	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209271.1	A/chicken/Fujian/SD180/2017	H7N9	2017-05-19	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209262.1	A/chicken/Henan/SD181/2017	H7N9	2017-05-20	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209435.1	A/chicken/Tianjing/SD182/2017	H7N9	2017-05-20	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MW104808.1	A/chicken/Hunan/05.24_YYGK11P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW104816.1	A/chicken/Hunan/05.24_YYGK12P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW104824.1	A/chicken/Hunan/05.24_YYGK13P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW104832.1	A/chicken/Hunan/05.24_YYGK14P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW104840.1	A/chicken/Hunan/05.24_YYGK15P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105032.1	A/chicken/Hunan/5.24_YYGK17P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105040.1	A/chicken/Hunan/5.24_YYGK18P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105048.1	A/chicken/Hunan/5.24_YYGK19P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105056.1	A/chicken/Hunan/5.24_YYGK20P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105064.1	A/chicken/Hunan/5.24_YYGK21P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105072.1	A/chicken/Hunan/5.24_YYGK22P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105080.1	A/chicken/Hunan/5.24_YYGK23P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105088.1	A/chicken/Hunan/5.24_YYGK24P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105096.1	A/chicken/Hunan/5.24_YYGK25P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105104.1	A/chicken/Hunan/5.24_YYGK26P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105112.1	A/chicken/Hunan/5.24_YYGK27P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105120.1	A/chicken/Hunan/5.24_YYGK29P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097083.1	A/chicken/Hunan/5.24_YYGK31P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097084.1	A/chicken/Hunan/5.24_YYGK32P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105128.1	A/chicken/Hunan/5.24_YYGK33P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105136.1	A/chicken/Hunan/5.24_YYGK35P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097089.1	A/chicken/Hunan/5.24_YYGK49P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097093.1	A/chicken/Hunan/5.24_YYGK53P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097095.1	A/chicken/Hunan/5.24_YYGK54P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097098.1	A/chicken/Hunan/5.24_YYGK61P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105144.1	A/chicken/Hunan/5.24_YYGK62P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097099.1	A/chicken/Hunan/5.24_YYGK63P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097100.1	A/chicken/Hunan/5.24_YYGK64P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097102.1	A/chicken/Hunan/5.24_YYGK65P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105152.1	A/chicken/Hunan/5.24_YYGK66P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097104.1	A/chicken/Hunan/5.24_YYGK67P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105160.1	A/chicken/Hunan/5.24_YYGK68P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097105.1	A/chicken/Hunan/5.24_YYGK69P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105168.1	A/chicken/Hunan/5.24_YYGK9P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097107.1	A/duck/Hunan/5.24_YYGK81P2-OC/2017	H7N9	2017-05-24	Anatidae	8830	avian	Anseriformes	China: Hunan	Asia		1683
MW097108.1	A/duck/Hunan/5.24_YYGK82P2-OC/2017	H7N9	2017-05-24	Anatidae	8830	avian	Anseriformes	China: Hunan	Asia		1683
MW097109.1	A/duck/Hunan/5.24_YYGK83P2-OC/2017	H7N9	2017-05-24	Anatidae	8830	avian	Anseriformes	China: Hunan	Asia		1683
MW097110.1	A/duck/Hunan/5.24_YYGK85P2-OC/2017	H7N9	2017-05-24	Anatidae	8830	avian	Anseriformes	China: Hunan	Asia		1683
MW108416.1	A/duck/Hunan/5.24_YYGK87P2-OC/2017	H7N9	2017-05-24	Anatidae	8830	avian	Anseriformes	China: Hunan	Asia		1683
MW097111.1	A/duck/Hunan/5.24_YYGK88P2-OC/2017	H7N9	2017-05-24	Anatidae	8830	avian	Anseriformes	China: Hunan	Asia		1683
MW108424.1	A/duck/Hunan/5.24_YYGK93P2-OC/2017	H7N9	2017-05-24	Anatidae	8830	avian	Anseriformes	China: Hunan	Asia		1683
MW097704.1	A/duck/Fujian/5.25_FZHX0665-O/2017	H7N2	2017-05-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1683
MH209443.1	A/chicken/Shaanxi/SD183/2017	H7N9	2017-05-27	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MG298777.1	A/chicken/Heilongjiang/BQC01/2017	H7N9	2017-06	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH266623.1	A/duck/Southern China/01/2017	H7N9	2017-06-01	Anatidae	8830	avian	Anseriformes	China	Asia		1695
MH209451.1	A/chicken/Inner_Mongolia/SD186/2017	H7N9	2017-06-05	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209459.1	A/chicken/Inner_Mongolia/SD188/2017	H7N9	2017-06-06	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH488110.1	A/yellow-billed teal/Chile/C26947/2017	H7N6	2017-06-07	Anas flavirostris	75845	avian	Anseriformes	Chile	South America		1683
MW265271.1	A/chicken/Jiangsu/LY17/2017	H7N9	2017-06-09	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia		1695
MW265327.1	A/chicken/Jiangsu/YZLH94/2017	H7N9	2017-06-12	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia		1683
MH209467.1	A/chicken/Heilongjiang/SD190/2017	H7N9	2017-06-13	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
OP888509.1	A/environment/Chile/C27248/2017	H7N6	2017-06-13					Chile	South America		1731
MG827387.1	A/Inner Mongolia/Tongliao29169/2017	H7N9	2017-06-14	Homo sapiens	9606	human	Primates	China: Kailu, Tongliao, Inner Mongolia	Asia		1683
MW103192.1	A/chicken/Fujian/6.22_FZHX0630-O/2017	H7N9	2017-06-22	Gallus gallus	9031	avian	Galliformes	China: Fujian	Asia		1683
LC315927.1	A/duck/Japan/AQ-HE29-22/2017	H7N9	2017-06-23	Cairina moschata	8855	avian	Anseriformes	Japan	Asia		1710
