accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
MF510874.1	A/Suzhou/84/2016	H7N9	2016-12-28	Homo sapiens	9606	human	Primates	China	Asia		1683
OQ794012.1	A/mallard duck/Egypt/MB-D-1041OP/2016	H7N6	2016-12-28	Anas platyrhynchos	8839	avian	Anseriformes	Egypt	Africa		1732
OQ793978.1	A/mallard duck/Egypt/MB-D-1051OP/2016	H7N3	2016-12-28	Anas platyrhynchos	8839	avian	Anseriformes	Egypt	Africa		1732
MH251202.1	A/northern pintail duck/California/UCD1582/2016	H7N3	2016-12-28	Anas acuta	28680	avian	Anseriformes	USA	North America		1731
OQ793783.1	A/northern shoveler/Egypt/MB-D-1024C/2016	H7N3	2016-12-28	Spatula clypeata	75838	avian	Anseriformes	Egypt	Africa		1683
OQ793928.1	A/northern shoveler/Egypt/MB-D-1027OP/2016	H7N3	2016-12-28	Spatula clypeata	75838	avian	Anseriformes	Egypt	Africa		1683
MF510875.1	A/Suzhou/86/2016	H7N9	2016-12-29	Homo sapiens	9606	human	Primates	China	Asia		1683
MW103680.1	A/chicken/Guangdong/12.29_SZBJ004-O/2016	H7N9	2016-12-29	Gallus gallus	9031	avian	Galliformes	China: Guangdong	Asia		1683
MF510876.1	A/Suzhou/87/2016	H7N9	2016-12-30	Homo sapiens	9606	human	Primates	China	Asia		1683
MF510883.1	A/Suzhou/88/2016	H7N9	2016-12-31	Homo sapiens	9606	human	Primates	China	Asia		1683
KY751056.1	A/chicken/Hebei/HB13/2016	H7N9	2016-12-31	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
CY235363.1	A/reassortant/IDCDC-RG56B	H7N9	2017					Georgia: LAB	Asia		1699
MK045490.1	A/turkey/Chile/17-002742-3/2017	H7N6	2017	Meleagris gallopavo	9103	avian	Galliformes	Chile	South America		1697
MK045461.1	A/turkey/Chile/17-002742-4/2017	H7N6	2017	Meleagris gallopavo	9103	avian	Galliformes	Chile	South America		1697
MK045473.1	A/turkey/Chile/17-002742-8/2017	H7N6	2017	Meleagris gallopavo	9103	avian	Galliformes	Chile	South America		1697
MK045460.1	A/turkey/Chile/17-002742-9/2017	H7N6	2017	Meleagris gallopavo	9103	avian	Galliformes	Chile	South America		1697
MK045480.1	A/turkey/Chile/17-002745-1/2017	H7N6	2017	Meleagris gallopavo	9103	avian	Galliformes	Chile	South America		1697
MK045495.1	A/turkey/Chile/17-002745-2/2017	H7N6	2017	Meleagris gallopavo	9103	avian	Galliformes	Chile	South America		1697
PX271007.1	A/Mallard/New Zealand/W17_18_201/2017	H7N7	2017-01	Anas platyrhynchos	8839	avian	Anseriformes	New Zealand	Oceania		1710
MK424172.1	A/Meleagris gallopavo/Valparaiso/10_2_10/2017	H7N6	2017-01-02	Meleagris gallopavo	9103	avian	Galliformes	Chile: Valparaiso	South America		1683
MK424173.1	A/Meleagris gallopavo/Valparaiso/10_5_13/2017	H7N6	2017-01-02	Meleagris gallopavo	9103	avian	Galliformes	Chile: Valparaiso	South America		1683
MK424174.1	A/Meleagris gallopavo/Valparaiso/11_2_22/2017	H7N6	2017-01-02	Meleagris gallopavo	9103	avian	Galliformes	Chile: Valparaiso	South America		1683
MK424176.1	A/Meleagris gallopavo/Valparaiso/22/2017	H7N6	2017-01-02	Meleagris gallopavo	9103	avian	Galliformes	Chile: Valparaiso	South America		1683
MK424175.1	A/Meleagris gallopavo/Valparaiso/13_4_12/2017	H7N6	2017-01-03	Meleagris gallopavo	9103	avian	Galliformes	Chile: Valparaiso	South America		1683
MH251213.1	A/northern pintail duck/California/UCD37/2017	H7N3	2017-01-04	Anas acuta	28680	avian	Anseriformes	USA	North America		1731
KY751060.1	A/chicken/Guangdong/GD20/2017	H7N9	2017-01-06	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MF630037.1	A/chicken/Guangdong/SD008/2017	H7N9	2017-01-09	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MW105336.1	A/chicken/Jiangxi/1.11_NCDZT22F2-OC/2017	H7N9	2017-01-11	Gallus gallus	9031	avian	Galliformes	China: Jiangxi	Asia		1683
MW097830.1	A/chicken/Jiangxi/1.11_NCDZT25G2-OC/2017	H7N9	2017-01-11	Gallus gallus	9031	avian	Galliformes	China: Jiangxi	Asia		1683
MW097838.1	A/chicken/Jiangxi/1.11_NCDZT39F2-OC/2017	H7N9	2017-01-11	Gallus gallus	9031	avian	Galliformes	China: Jiangxi	Asia		1683
MW109472.1	A/environment/Jiangxi/1.11_NCDZT98F2-E/2017	H7N9	2017-01-11					China: Jiangxi	Asia		1683
MF280203.1	A/chicken/Guangdong/Q26/2017	H7N9	2017-01-12	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MW105456.1	A/chicken/Jiangxi/1.12_NCDZT38G2-OC/2017	H7N9	2017-01-12	Gallus gallus	9031	avian	Galliformes	China: Jiangxi	Asia		1683
MG591683.1	A/duck/Cambodia/b0120501/2017	H7N3	2017-01-12	Anatidae	8830	avian	Anseriformes	Cambodia: Kampong Thom	Asia		1683
MN703077.1	A/duck/Cambodia/b0120501/2017	H7N3	2017-01-12	Anatidae	8830	avian	Anseriformes	Cambodia	Asia		1683
OQ793800.1	A/northern shoveler/Egypt/MB-D-1128OP/2017	H7N3	2017-01-12	Spatula clypeata	75838	avian	Anseriformes	Egypt	Africa		1732
OQ793832.1	A/northern shoveler/Egypt/MB-D-1136OP/2017	H7N3	2017-01-12	Spatula clypeata	75838	avian	Anseriformes	Egypt	Africa		1732
MT407017.1	A/Anas platyrhynchos/Belgium/467_H191864/2017	H7N5	2017-01-13	Anas platyrhynchos	8839	avian	Anseriformes	Belgium	Europe		1732
KY751062.1	A/chicken/Jiangsu/0116/2017	H7N9	2017-01-16	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
KY751063.1	A/chicken/Jiangsu/JT186/2017	H7N9	2017-01-16	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MW097751.1	A/duck/Fujian/1.17_FZHX0138-C/2017	H7N9	2017-01-17	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1683
MW097856.1	A/environment/Hunan/1.17_YYGKK65-E/2017	H7N9	2017-01-17					China: Hunan	Asia		1683
MK424169.1	A/Meleagris gallopavo/Valparaiso/890-11/2017	H7N6	2017-01-18	Meleagris gallopavo	9103	avian	Galliformes	Chile: Valparaiso	South America		1683
MK424170.1	A/Meleagris gallopavo/Valparaiso/890-12/2017	H7N6	2017-01-18	Meleagris gallopavo	9103	avian	Galliformes	Chile: Valparaiso	South America		1683
MK424171.1	A/Meleagris gallopavo/Valparaiso/890-6/2017	H7N6	2017-01-18	Meleagris gallopavo	9103	avian	Galliformes	Chile: Valparaiso	South America		1683
MK424168.1	A/Meleagris gallopavo/Valparaiso/890_5/2017	H7N6	2017-01-18	Meleagris gallopavo	9103	avian	Galliformes	Chile: Valparaiso	South America		1683
KY751065.1	A/chicken/Jiangxi/JX4/2017	H7N9	2017-01-21	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MG280180.1	A/mallard duck/Maryland/17OS0098/2017	H7N3	2017-01-24	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1706
MG280281.1	A/mallard duck/Maryland/17OS0114/2017	H7N3	2017-01-24	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1706
MG279756.1	A/mallard duck/Maryland/17OS0122/2017	H7N3	2017-01-24	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1706
OP874597.1	A/mallard/New Zealand/17.018.2017/2017	H7N7	2017-01-25	Anas platyrhynchos	8839	avian	Anseriformes	New Zealand	Oceania		1726
MH209323.1	A/chicken/Guangdong/S12669/2017	H7N9	2017-02-07	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
KY910837.1	A/Yunnan/0129/2017	H7N9	2017-02-09	Homo sapiens	9606	human	Primates	China	Asia		1683
OQ793890.1	A/northern pintail duck/Egypt/MB-D-1187OP/2017	H7N3	2017-02-13	Anas acuta	28680	avian	Anseriformes	Egypt	Africa		1683
MW109528.1	A/environment/Jiangxi/2.14_SRXZJG006-E/2017	H7N9	2017-02-14					China: Jiangxi	Asia		1683
MW109536.1	A/environment/Jiangxi/2.14_SRXZWS022-E/2017	H7N9	2017-02-14					China: Jiangxi	Asia		1683
MW109552.1	A/environment/Jiangxi/2.16_SRGFPS222-E/2017	H7N9	2017-02-16					China: Jiangxi	Asia		1732
MW109672.1	A/environment/Jiangxi/2.22_NCNP91K2-E/2017	H7N9	2017-02-22					China: Jiangxi	Asia		1683
MG575578.1	A/chicken/Jiangsu/JS/02/71/2017	H7N9	2017-02-27	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209263.1	A/chicken/Hubei/SD095/2017	H7N9	2017-02-28	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MG280059.1	A/green-winged teal/Illinois/17OS1208/2017	H7N1	2017-03-02	Anas crecca	75839	avian	Anseriformes	USA	North America		1706
MF357740.1	A/chicken/Tennessee/17-007147-1/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
KY818811.1	A/chicken/Tennessee/17-007147-2/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357748.1	A/chicken/Tennessee/17-007147-3/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357756.1	A/chicken/Tennessee/17-007147-4/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357764.1	A/chicken/Tennessee/17-007147-5/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357772.1	A/chicken/Tennessee/17-007147-6/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357780.1	A/chicken/Tennessee/17-007147-7/2017	H7N9	2017-03-03	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MH209261.1	A/chicken/Guizhou/SD106/2017	H7N9	2017-03-04	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF357788.1	A/chicken/Tennessee/17-007429-3/2017	H7N9	2017-03-06	Gallus gallus	9031	avian	Galliformes	USA: Giles County, Tennessee	North America		1706
MF357796.1	A/chicken/Tennessee/17-007429-7/2017	H7N9	2017-03-06	Gallus gallus	9031	avian	Galliformes	USA: Giles County, Tennessee	North America		1699
KY818819.1	A/chicken/Tennessee/17-007431-3/2017	H7N9	2017-03-06	Gallus gallus	9031	avian	Galliformes	USA: Giles County, Tennessee	North America		1699
MG279885.1	A/green-winged teal/Illinois/17OS1400/2017	H7N3	2017-03-08	Anas crecca	75839	avian	Anseriformes	USA	North America		1706
MW116746.1	A/red-crowned crane/South Korea/H1026/2017	H7N7	2017-03-09	Grus japonensis	30415	avian	Gruiformes	South Korea	Asia		1698
KY818827.1	A/guinea fowl/Alabama/17-008272-2/2017	H7N9	2017-03-12	Numididae sp.	8997	avian	Galliformes	USA: Jackson County, Alabama	North America		1699
MK237762.1	A/American black duck/Maryland/16OS2661/2017	H7N3	2017-03-13	Anas rubripes	75857	avian	Anseriformes	USA	North America		1706
MF357804.1	A/chicken/Tennessee/17-008152-1/2017	H7N9	2017-03-13	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF370255.1	A/Changsha/44/2017	H7N9	2017-03-14	Homo sapiens	9606	human	Primates	China	Asia		1683
MF357812.1	A/chicken/Tennessee/17-008279-2/2017	H7N9	2017-03-14	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
KY818835.1	A/chicken/Tennessee/17-008279-4/2017	H7N9	2017-03-14	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357820.1	A/chicken/Tennessee/17-008279-5/2017	H7N9	2017-03-14	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357828.1	A/chicken/Tennessee/17-008279-6/2017	H7N9	2017-03-14	Gallus gallus	9031	avian	Galliformes	USA: Lincoln County, Tennessee	North America		1726
MF357844.1	A/guinea fowl/Alabama/17-008645-2/2017	H7N9	2017-03-14	Numididae sp.	8997	avian	Galliformes	USA: Jackson County, Alabama	North America		1699
MF357852.1	A/guinea fowl/Alabama/17-008646-1/2017	H7N9	2017-03-14	Numididae sp.	8997	avian	Galliformes	USA: DeKalb County, Alabama	North America		1699
MF357836.1	A/duck/Alabama/17-008643-2/2017	H7N9	2017-03-15	Anas platyrhynchos	8839	avian	Anseriformes	USA: Madison County, Alabama	North America		1699
MG279744.1	A/lesser scaup/Illinois/17OS1577/2017	H7N3	2017-03-15	Aythya affinis	189533	avian	Anseriformes	USA	North America		1706
MF357732.1	A/chicken/Alabama/17-008901-1/2017	H7N9	2017-03-17	Gallus gallus	9031	avian	Galliformes	USA: Cullman County, Alabama	North America		1699
MF357716.1	A/chicken/Alabama/17-008899-10/2017	H7N9	2017-03-19	Gallus gallus	9031	avian	Galliformes	USA: Cullman County, Alabama	North America		1699
MF357724.1	A/chicken/Alabama/17-008899-11/2017	H7N9	2017-03-19	Gallus gallus	9031	avian	Galliformes	USA: Cullman County, Alabama	North America		1699
MW097228.1	A/chicken/Hunan/3.24_YYGK81M2-O/2017	H7N9	2017-03-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
OQ927202.1	A/chicken/China/Shandong/2017	H7N9	2017-03-25	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF184015.1	A/chicken/Guangdong/30/2017	H7N9	2017-03-30	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MG366836.1	A/goose/Guangdong/Q70/2017	H7N9	2017-04-09	Anatidae	8830	avian	Anseriformes	China	Asia		1695
MH209257.1	A/chicken/Beijing/SD147/2017	H7N9	2017-04-12	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MF370263.1	A/Changsha/70/2017	H7N9	2017-04-13	Homo sapiens	9606	human	Primates	China	Asia		1683
MH209265.1	A/chicken/Ningxia/S1215/2017	H7N9	2017-04-13	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209347.1	A/chicken/Guangxi/SD097/2017	H7N9	2017-04-18	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH209273.1	A/duck/Fujian/S10998/2017	H7N9	2017-04-18	Anatidae	8830	avian	Anseriformes	China	Asia		1683
MH209419.1	A/chicken/Hebei/SD156/2017	H7N9	2017-05-01	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MG575581.1	A/chicken/Henan/HNXY1/2017	H7N9	2017-05-05	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MW265319.1	A/chicken/Jiangsu/YZLH84/2017	H7N9	2017-05-08	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia		1683
OP888611.1	A/environment/Chile/C25865/2017	H7N6	2017-05-09					Chile	South America		1732
MK163947.1	A/yellow-billed teal/Chile/C25813/2017	H7N6	2017-05-09	Anas flavirostris	75845	avian	Anseriformes	Chile	South America		1683
MK163954.1	A/yellow-billed teal/Chile/C25814/2017	H7N6	2017-05-09	Anas flavirostris	75845	avian	Anseriformes	Chile	South America		1683
MH209272.1	A/chicken/Hebei/SD167/2017	H7N9	2017-05-10	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MH209435.1	A/chicken/Tianjing/SD182/2017	H7N9	2017-05-20	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MW105088.1	A/chicken/Hunan/5.24_YYGK24P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097083.1	A/chicken/Hunan/5.24_YYGK31P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097089.1	A/chicken/Hunan/5.24_YYGK49P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW105160.1	A/chicken/Hunan/5.24_YYGK68P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097105.1	A/chicken/Hunan/5.24_YYGK69P2-OC/2017	H7N9	2017-05-24	Gallus gallus	9031	avian	Galliformes	China: Hunan	Asia		1683
MW097109.1	A/duck/Hunan/5.24_YYGK83P2-OC/2017	H7N9	2017-05-24	Anatidae	8830	avian	Anseriformes	China: Hunan	Asia		1683
MW097704.1	A/duck/Fujian/5.25_FZHX0665-O/2017	H7N2	2017-05-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1683
MG298777.1	A/chicken/Heilongjiang/BQC01/2017	H7N9	2017-06	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MH488110.1	A/yellow-billed teal/Chile/C26947/2017	H7N6	2017-06-07	Anas flavirostris	75845	avian	Anseriformes	Chile	South America		1683
MW265271.1	A/chicken/Jiangsu/LY17/2017	H7N9	2017-06-09	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia		1695
OP888509.1	A/environment/Chile/C27248/2017	H7N6	2017-06-13					Chile	South America		1731
MK559300.1	A/chicken/Jalisco/716/2017	H7N3	2017-07-04	Gallus gallus	9031	avian	Galliformes	Mexico: Jalisco	North America		1723
MG925503.1	A/swine/eastern China/HH24/2017	H7N9	2017-08-07	Sus scrofa	9823	non-human mammal	Artiodactyla	China	Asia		1683
MH412249.1	A/mallard/Alberta/70/2017	H7N3	2017-08-12	Anas platyrhynchos	8839	avian	Anseriformes	Canada	North America		1706
MH932456.1	A/mallard/Alberta/529/2017	H7N3	2017-08-13	Anas platyrhynchos	8839	avian	Anseriformes	Canada	North America		1706
MK558926.1	A/chicken/Jalisco/7DIEGO/2017	H7N3	2017-08-15	Gallus gallus	9031	avian	Galliformes	Mexico: Jalisco	North America		1723
MK559308.1	A/chicken/Jalisco/7LG/2017	H7N3	2017-08-15	Gallus gallus	9031	avian	Galliformes	Mexico: Jalisco	North America		1723
MK559388.1	A/chicken/Jalisco/PAVX17170/2017	H7N3	2017-08-23	Gallus gallus	9031	avian	Galliformes	Mexico: Jalisco	North America		1723
MH744643.1	A/Duck/Mongolia/782/2017	H7N3	2017-09	Anatidae	8830	avian	Anseriformes	Mongolia	Asia		1728
MH209515.1	A/duck/Fujian/SD208/2017	H7N9	2017-09-18	Anatidae	8830	avian	Anseriformes	China	Asia		1695
OL371487.1	A/wild waterbird/South Australia/17-6661506-14/2017	H7N5	2017-09-28					Australia: South Australia	Oceania		1683
PQ756695.1	A/Mallard/Netherlands/194/2017	H7N8	2017-09-30	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
PQ755515.1	A/Yellow-legged Gull/Republic of Georgia/6/2017	H7N7	2017-10-13	Larus michahellis	119627	avian	Charadriiformes	Georgia	Asia		1732
MT824904.1	A/Mallard/Missouri/17OS4665/2017	H7N3	2017-11-04	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1730
MK237419.1	A/mallard/Missouri/17OS4733/2017	H7N3	2017-11-04	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1706
MH209483.1	A/chicken/Yunnan/SD210/2017	H7N9	2017-11-21	Gallus gallus	9031	avian	Galliformes	China	Asia		1695
MN400391.1	A/chicken/Moscow/NJ294598-12/2017	H7N2	2017-12-01	Gallus gallus	9031	avian	Galliformes	Russia: Moscow	Europe	State collection of viruses, Federal State Budgetary Institution Federal Research Centre for Epidemiology and Microbiology named after the honorary academician N.F. Gamaleya of the Ministry of Health of the Russian Federation, strain ID: 2889, deposition date: Sep-2018.	1673
OQ793856.1	A/common teal/Egypt/MB-D-1545C/2017	H7N3	2017-12-27	Anas crecca	75839	avian	Anseriformes	Egypt	Africa		1732
OQ793808.1	A/northern shoveler/Egypt/MB-D-1521C/2017	H7N3	2017-12-27	Spatula clypeata	75838	avian	Anseriformes	Egypt	Africa		1732
OQ793863.1	A/northern shoveler/Egypt/MB-D-1530C/2017	H7N3	2017-12-27	Spatula clypeata	75838	avian	Anseriformes	Egypt	Africa		1732
PQ208078.1	A/chicken/Jalisco/05/2018	H7N3	2018	Gallus gallus	9031	avian	Galliformes	Mexico: Jalisco	North America		1755
PQ208150.1	A/chicken/Queretaro/01/2018	H7N3	2018	Gallus gallus	9031	avian	Galliformes	Mexico: Queretaro	North America		1758
MH209507.1	A/duck/Fujian/SD001/2018	H7N9	2018-01-05	Anatidae	8830	avian	Anseriformes	China	Asia		1695
MG779868.1	A/chicken/Jiangsu/1/2018	H7N4	2018-01-06	Gallus gallus	9031	avian	Galliformes	China	Asia		1683
MK995728.1	A/Cinnamon Teal/California/D1800496/2018	H7N3	2018-01-10	Spatula cyanoptera	75840	avian	Anseriformes	USA: California	North America		1731
MH209523.1	A/duck/Fujian/SE0195/2018	H7N2	2018-01-16	Anatidae	8830	avian	Anseriformes	China	Asia		1695
MW097493.1	A/duck/Fujian/1.25_FZHX0003-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1695
MW107152.1	A/duck/Fujian/1.25_FZHX0005-C/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107160.1	A/duck/Fujian/1.25_FZHX0005-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1695
MW097494.1	A/duck/Fujian/1.25_FZHX0007-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107176.1	A/duck/Fujian/1.25_FZHX0008-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107192.1	A/duck/Fujian/1.25_FZHX0009-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW097757.1	A/duck/Fujian/1.25_FZHX0011-C/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107208.1	A/duck/Fujian/1.25_FZHX0011-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107216.1	A/duck/Fujian/1.25_FZHX0012-C/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW097475.1	A/duck/Fujian/1.25_FZHX0012-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1745
MW107224.1	A/duck/Fujian/1.25_FZHX0013-C/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1695
MW107240.1	A/duck/Fujian/1.25_FZHX0014-C/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107248.1	A/duck/Fujian/1.25_FZHX0014-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107256.1	A/duck/Fujian/1.25_FZHX0015-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1695
MW107264.1	A/duck/Fujian/1.25_FZHX0017-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107272.1	A/duck/Fujian/1.25_FZHX0019-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107280.1	A/duck/Fujian/1.25_FZHX0021-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1745
MW107288.1	A/duck/Fujian/1.25_FZHX0022-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1695
MW107296.1	A/duck/Fujian/1.25_FZHX0023-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW097492.1	A/duck/Fujian/1.25_FZHX0025-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107304.1	A/duck/Fujian/1.25_FZHX0045-C/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107312.1	A/duck/Fujian/1.25_FZHX0046-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107320.1	A/duck/Fujian/1.25_FZHX0047-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107328.1	A/duck/Fujian/1.25_FZHX0048-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107336.1	A/duck/Fujian/1.25_FZHX0049-C/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
MW107344.1	A/duck/Fujian/1.25_FZHX0049-O/2018	H7N3	2018-01-25	Anatidae	8830	avian	Anseriformes	China: Fujian	Asia		1710
PP829454.1	A/cinnamon teal/Chile/C37724/2018	H7N9	2018-02-05	Spatula cyanoptera	75840	avian	Anseriformes	Chile	South America		1725
PQ755600.1	A/Mallard Duck/Netherlands/8/2018	H7N9	2018-02-15	Anas platyrhynchos	8839	avian	Anseriformes	Netherlands	Europe		1732
LC416566.1	A/duck/Japan/AQ-HE30-1/2018(H7N3)	H7N3	2018-03-01	Cairina moschata	8855	avian	Anseriformes	Japan	Asia		1715
MT658142.1	A/chicken/Texas/18-007912-002/2018	H7N1	2018-03-02	Gallus gallus	9031	avian	Galliformes	USA: Hopkins County, Texas	North America		1706
MT658150.1	A/chicken/Texas/18-007912-005/2018	H7N1	2018-03-02	Gallus gallus	9031	avian	Galliformes	USA: Hopkins County, Texas	North America		1706
MT658158.1	A/chicken/Texas/18-007912-006/2018	H7N1	2018-03-02	Gallus gallus	9031	avian	Galliformes	USA: Hopkins County, Texas	North America		1706
MT658166.1	A/chicken/Texas/18-007912-007/2018	H7N1	2018-03-02	Gallus gallus	9031	avian	Galliformes	USA: Hopkins County, Texas	North America		1706
MT658174.1	A/chicken/Texas/18-007912-009/2018	H7N1	2018-03-02	Gallus gallus	9031	avian	Galliformes	USA: Hopkins County, Texas	North America		1703
MT658182.1	A/chicken/Texas/18-007912-010/2018	H7N1	2018-03-02	Gallus gallus	9031	avian	Galliformes	USA: Hopkins County, Texas	North America		1706
MT658190.1	A/turkey/Missouri/18-008108-011/2018	H7N1	2018-03-08	Meleagris gallopavo	9103	avian	Galliformes	USA: Jasper County, Missouri	North America		1706
MT658134.1	A/chicken/Missouri/18-008648-001/2018	H7N1	2018-03-14	Gallus gallus	9031	avian	Galliformes	USA: Webster County, Missouri	North America		1706
OL370527.1	A/Pacific black duck/Victoria/18-01589-232/2018	H7N7	2018-03-17	Anas superciliosa	45632	avian	Anseriformes	Australia: Victoria	Oceania		1683
MN702990.1	A/duck/Cambodia/12T-24-1-D3/2018	H7N4	2018-03-22	Anatidae	8830	avian	Anseriformes	Cambodia	Asia		1683
MN400383.1	A/chicken/Moscow/NJ294598-12-Cl/2018	H7N2	2018-04-01	Gallus gallus	9031	avian	Galliformes	Russia: Moscow	Europe	State collection of viruses, Federal State Budgetary Institution Federal Research Centre for Epidemiology and Microbiology named after the honorary academician N.F. Gamaleya of the Ministry of Health of the Russian Federation, strain ID: 2890, deposition date: Sep-2018.	1673
MN431086.1	A/Mallard/Ohio/18OS1280/2018	H7N1	2018-04-11	Anas platyrhynchos	8839	avian	Anseriformes	USA	North America		1683
MH777890.1	A/chicken/Guanajuato/CPA-06664-18-VS/2018	H7N3	2018-04-12	Gallus gallus	9031	avian	Galliformes	Mexico: Guanajuato	North America		1723
